class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,SSE
n,116.1842105,185.28,77.58,414.18,37.86887376,1117.1825449586433
n,127.3010417,202.5666667,112.2333333,390.6,19.31449513,1608.4561047269067
w,131.2553846,188.8433735,95.21686747,246.4578313,12.9995701,361.8385126438965
n,120.9151786,194.2857143,86,364.8571429,28.25440186,902.5696510010042
n,132.0470325,173.0877193,72.15789474,230.3684211,10.49943937,1297.2486083221431
n,113.4296482,178.52,78.96,209.48,8.50449293,1543.1403937899784
w,139.4305556,200.5555556,111.1111111,484.2222222,24.51303508,964.4793616923987
w,126.8205128,203.244898,107.1020408,435.4081633,19.46005852,310.60888774641603
w,128.1207658,196.3023256,111.3953488,345.1860465,17.70196751,480.39938012673554
n,141.8242188,220.875,101.8125,784.5,36.68696763,2584.030446934129
n,131.6105442,208.7567568,93.91891892,596.4054054,27.19832204,605.7028959582965
n,132.0265096,244.0697674,123.2325581,703.9302326,23.60163803,1726.9373652078382
n,138.5376176,204.225,103.675,343.4,27.87372194,337.6580884034334
w,131.8457944,184.9705882,91.42647059,307.3235294,15.18652768,1165.6272873296953
n,136.7425432,190.6875,81.85,338.6,19.53598843,220.653882360508
n,113.2250923,213.2352941,106.2941176,501.3529412,16.60283046,368.1054359487948
w,119.6692913,200.5,104,328.25,14.75211849,389.00512718322267
n,116.0950783,185.0535714,81.05357143,344.625,19.46463794,525.2802290841104
w,130.5940594,188.8421053,99.73684211,314,15.05403472,778.0234230979877
w,130.3398414,211,110.815534,616.9805825,22.95875313,1527.7303381172474
w,112.8675497,207.3684211,117.8947368,544.1578947,24.35995078,1980.6443375036254
n,129.10625,171.1,66.6,225.2,19.1039263,1704.0211580473654
n,134.9041667,212.4666667,92.4,633.2666667,30.30174179,1062.954457205117
n,115.4009662,205.8846154,89.57692308,397.5,22.93833385,984.1275330519475
n,113.96521,216.4797297,100.2567568,507.0945946,25.83007188,188.51233279798012
w,131.140625,206.6875,107.0625,561.1875,29.75498908,712.7938427462952
n,139.0142857,183.2727273,78.77272727,365.5909091,15.50159949,1316.2672277761994
w,113.9635417,195.0555556,106.5833333,303.7222222,24.09158195,1639.706564515939
n,122.7918437,192.2702703,78.75675676,314.2702703,19.13395648,799.976673110266
w,136.1621622,189.5714286,99.57142857,331.5714286,15.59042092,276.7546664533397
w,118.1553229,176.8611111,87.55555556,262.0833333,21.75301526,1703.0163339040066
w,132.325,203.6,120.68,378.32,24.0028665,2546.527560210574
n,142.8647059,185.3125,77.5625,363.75,16.21908116,1270.9713399389593
n,112.67621,226.6195652,103.2608696,857.9130435,29.83076082,1107.6545474098468
w,128.6824324,222.3928571,131.0714286,448.0714286,24.36143657,1879.8032492952207
n,137.8736842,180.8333333,75.0625,369.75,21.95330232,1697.5477549283273
n,108.1344538,199.3333333,107.0666667,253,20.50907658,1099.323978642275
n,129.24375,189.75,80.3,268.1,25.52307779,1761.9910374289834
w,117.8786765,175.5294118,83.88235294,188.2941176,17.01576716,2731.1862126738006
n,136.9319853,174.6470588,75.79411765,268.2352941,13.46789082,2434.3207937469056
n,144.0801394,200.4444444,87.77777778,441.3888889,23.02387381,541.3092571903317
w,119.4798206,191.9285714,105.7380952,331.952381,22.49178484,384.6247436607047
n,132.9343066,218.9534884,96.41860465,677.6046512,22.5968979,721.5814872877766
n,114.50625,219.6,96.7,910.8,20.97832214,5112.125636749926
n,136.866242,223.8983051,101.6779661,711.1186441,22.41252266,1458.7525713401967
w,136.3557692,221.1538462,117,672.1538462,16.63104675,636.8455574245369
n,125.828125,211.125,94.6875,508.1875,14.85713213,154.36330414056482
w,133.4033784,183.3870968,94.92473118,292.6021505,18.9325436,2312.437520124649
w,121.546875,178.5,82.5,374.5,20.0869205,1913.9544796955197
n,129.58413,168.4242424,72.57575758,184.9090909,11.08984305,3699.3111160450208
w,132.0631579,188.6666667,97.2,262.8,12.13095215,1137.6579620995674
n,118.1464738,176.3714286,79.92857143,219.2571429,14.6531671,1082.932129419642
w,124.6289474,189.4166667,99.04166667,347.3333333,24.65339592,273.53547972679485
w,118.1692825,238.625,156.875,529.4107143,19.6485706,4649.3832894234965
w,123.2474645,202.2741935,110.483871,460.2258065,18.71215223,1554.8613933060374
n,121.6354167,186,83.83333333,482.3333333,15.12631996,1726.3357063238539
w,135.1648936,203.8055556,114.6388889,391.1111111,12.83402475,1809.8119415430067
w,129.9245283,214.1,124.1,452.6333333,14.29778538,1849.1269586614098
n,113.8019324,202.6923077,91.07692308,577.2307692,37.29016242,927.73269448019
w,138.3977273,210.9090909,114.3636364,637.5454545,24.68432935,881.52444788638
n,111.8917749,227.0689655,105.5862069,602.3448276,20.10442418,731.0243229873045
n,109.8671329,208.5555556,94.38888889,716.0555556,26.68292329,2184.923296325118
n,127.2515723,209.15,92.975,496.425,18.74939999,203.7870500940894
w,129.8480204,204.122449,110.6938776,418.244898,23.12530378,353.2955887476334
n,113.6688103,206.6153846,97.76923077,687.3076923,32.38612782,1762.167753026702
n,122.282967,195.826087,85,442.6521739,29.58547899,517.6580801172935
n,120.9621212,225.7931034,99.98275862,731.0517241,23.09945925,463.2542762988365
w,131.2760417,192.75,98.41666667,431.8333333,20.13909962,237.48039313566707
n,133.7542614,198.6931818,86.14772727,549.0681818,29.50805325,2038.0222259538737
n,137.334127,187.2531646,75.55696203,299.4810127,17.52136517,1929.3358329993712
n,118.7304786,171.8,74.2,231.6,13.60505788,1372.528706223735
w,127,179.4,82.6,245.88,13.4339272,810.6309869475316
n,141.5606695,178.0333333,72.6,227.8,18.80806565,1149.180874369924
w,118.7477273,199.3928571,121.8928571,425.7857143,22.47614949,940.211939647129
w,135.1086538,232.1538462,137.5230769,545.7230769,24.53084521,2457.0495253283034
w,116.628692,232.3333333,149.6,530.6333333,22.20532969,3649.98245901101
w,126.7958057,204.4561404,110.4912281,370.2982456,16.44017855,1491.3810446898613
n,126.7063037,194.5227273,95.11363636,337.1136364,10.86056918,155.4589506858166
w,107.0446429,212.4761905,125.3809524,464.7619048,21.26253132,2861.3432525203125
w,131.2481203,209.72,143.64,410.16,15.3123349,2860.625339945142
w,122.3734043,207.9491525,117.2711864,532.8474576,26.87721985,1118.7197867954071
w,124.0222222,205.4318182,135.1022727,411.2954545,16.42098536,2018.518230023279
w,128.8066915,183.8823529,96.17647059,369.5882353,16.43883494,1294.755383880186
w,140.6702586,197.2068966,116.9310345,361.6206897,15.92282219,1391.7646506532924
w,132.186551,205.2413793,114.6551724,491.5172414,17.21266575,645.250528722585
w,124.2834646,210.75,124.5,556.25,18.38806933,1231.099548617396
w,126.4571226,207.5955056,110.4606742,446.1235955,23.71210889,720.6018606150666
w,132.7681564,201.3777778,110.0222222,483.7555556,22.67411642,830.0844938565273
w,135.6746231,188.98,101.98,329.99,17.85854137,326.7685179726528
w,130.3920455,220.6060606,114.7575758,610.1212121,25.92990481,981.6860576146127
n,118.2348485,159.2,70.88,224.44,16.6997006,2443.2854559376624
n,129.2234043,226.7457627,102.6949153,674.5084746,26.14331922,370.6927814439018
n,125.9456067,173.5333333,79.13333333,386.3333333,12.33135119,2890.203224615284
n,123.2146597,176.6666667,82.5,280.3333333,14.86303207,3148.5134915620274
n,126.0198864,186.1818182,79.90909091,359.5909091,16.30165027,812.8322197117525
n,133.7270115,176.3181818,77,276.1363636,13.21031403,2918.934889521821
w,126.8116279,190.5555556,100.8518519,307.0740741,18.02535937,1116.2859981806002
n,101.0346821,190.0909091,80.81818182,319.3636364,23.77303146,1325.9634712052812
n,128.9846678,208.5945946,96.51351351,715.3243243,18.38739842,1939.8246604075243
n,115.6785714,186.1428571,76.42857143,351.5714286,30.35840334,841.2131715668381
w,120.9812109,216.5,121.6666667,656.8666667,25.89328527,433.6991807096377
n,143.4582245,191.9166667,79.77083333,353.9166667,18.09230768,662.2324143436964
n,115.6571429,203.7272727,84.31818182,551.9545455,21.99929563,1786.7640841477732
w,132.6560748,160.0294118,73.41176471,279,12.24296281,4361.752212054259
w,125.5356522,193.2876712,112.3287671,339.8219178,15.30558189,528.9148333027629
w,128.393617,211.4666667,119.3666667,530.8333333,12.2122434,1230.9000113270336
w,115.5427975,205.2333333,124.1333333,408.0333333,15.10294305,1503.3162709409141
w,126.3706177,212.5789474,127.9473684,546.3157895,18.98118328,1908.3497287378732
n,127.0167526,207.244898,97.67346939,420.5918367,16.11818595,115.81890952087785
n,114.7521008,186.8666667,81.86666667,518.3333333,20.55834516,1359.3195206633325
n,123.0756303,204,88,449,10.19716736,806.7793811992663
n,125.101833,181.2258065,76.64516129,321.7419355,21.77856587,803.0289648495951
n,141.2159468,178.3421053,78.42105263,309.8157895,18.32229165,1524.1949613663041
w,113.6473214,222.4285714,149.8571429,530.7142857,34.42093869,3546.67918065542
n,106.359375,198.8333333,89.16666667,609.3333333,16.68498993,2173.6294591741494
w,137.6432039,204.9230769,111.0769231,512.9230769,21.0960399,410.70264607723203
n,140.2080645,197.7179487,81.41025641,535.8717949,25.72930955,1614.447938949044
n,122.2115978,210.254902,93.30392157,439.7058824,24.00887515,268.0707087764324
w,120.3958042,226.6333333,126.6,659.5888889,22.56439072,492.2049962603785
w,132.9739264,195.5853659,113.6585366,392.8780488,22.42210391,1588.5362227421863
n,110.8072917,188.6666667,77.5,446.5,18.705874,1310.9112317495533
n,135.0933504,211.8571429,91.44897959,527.755102,28.68770799,591.3812554329685
w,121.1986947,197.4712644,118.0229885,351.5747126,15.52560013,1006.4142252059519
n,133.6180582,160.9821958,66.87833828,156.9139466,8.763332235,7944.7539051335925
n,118.9774011,189.1641791,82.62686567,330.9850746,20.03834595,325.1015798440842
n,138.5756458,188.3088235,78.92647059,292.8676471,16.81463154,2387.4737957381117
n,119.561939,189.7285714,79.5,392.8428571,30.27374764,1623.7293485706837
n,133.6192661,172,68.14285714,239.1428571,8.705206043,1651.3714855711198
n,124.5267309,188.0277778,97.22222222,356.2916667,17.16091238,541.5867075621899
w,134.7539185,195.425,103.55,450.375,18.68361582,874.6100931920425
w,120.982699,209.5616438,121.4383562,461.9726027,19.34086493,2207.0411724664314
w,116.5738636,226.7878788,143.9393939,582,30.48298085,1672.5554452111708
n,117.0631313,183.84,87.16,410.08,20.41826633,880.3605559155632
n,137.6919643,213,94.07142857,493.6190476,38.11213911,434.87073524295135
w,113.7688442,181.44,100.12,271.84,13.88028818,2268.554753349415
n,117.1019523,196.3448276,88.55172414,373.5862069,17.90608344,1464.1992663979408
n,112.9480874,217.9565217,95.13043478,564.8695652,22.70023275,580.4586873394422
n,123.2102273,184.75,80.20454545,490.3181818,28.38550839,1475.7760234820198
n,134.6104167,208.9666667,97.56666667,756.7666667,24.66162111,1364.0377146027338
n,131.3117831,160.0107527,68.02688172,174.1021505,8.570951487,5683.757144772251
n,120.8501281,172.7702703,70.0472973,240.6756757,13.77809236,1553.8901352934563
n,129.1451613,194.2571429,80.08571429,382.0857143,15.1000473,2162.8066900010713
w,121.8731778,178.627907,88.90697674,294.7906977,12.32733643,2399.7775700860434
w,146.2617188,206.34375,109.375,536.03125,15.97348878,1521.6060058926453
w,121.2910053,210.8333333,117,661.6666667,19.36258563,560.2948929883939
n,138.3596838,190.4375,101.3125,426.125,20.48770592,382.13021215302643
w,125.35625,206.4,115,439.6,11.67946917,828.4665657536164
n,129.6364847,200.1702128,104.4468085,419.7234043,25.53952014,180.88876705996861
n,130.6008065,192.5238095,84.66666667,346.2063492,18.74454653,168.9828005146444
n,129.4633286,203.5168539,88.95505618,341.4494382,17.43295994,58.04347443137195
n,125.3576288,169.7076923,69.67692308,223.0153846,21.03398209,1685.5202263992835
n,111.625,186.5,75,281.75,19.98015509,3481.0611557823618
w,114.5436047,207.9069767,134.627907,437.5813953,28.37009143,2060.8261964663157
n,119.407767,186.9230769,74.23076923,274.2307692,27.07539331,2677.413744490884
n,117.828125,202.5,86.5,409,11.29988938,615.960476367408
w,133.7398374,207.6129032,127,495.9354839,13.00212101,1153.4783604082768
w,114.8968254,202.625,97.75,505.125,20.79926381,314.33435182428576
w,132.7389079,188.3513514,101.5405405,456.3513514,16.81141913,1360.0088343598977
w,146.2931034,204.2727273,119.0909091,433.2727273,10.67243301,1207.8450978473713
w,138.7069182,201.72,105.68,426.8,19.24681792,285.97482873611744
n,142.2473684,197.25,97.25,433.25,11.71418893,473.4471907763246
w,124.2546053,222.8795812,122.2356021,567.8586387,21.2399027,507.6906944150522
w,138.0486486,216.5142857,112.4,533.9428571,28.63740953,1086.1633497448715
w,135.7036424,223.4473684,118.3684211,610.2368421,24.7107365,1134.4829702171542
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,597.8561393366336
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,597.8561393366336
w,129.7415094,209.8208955,118.1492537,467.1044776,18.91673139,1975.6110942600098
w,130.1073201,209.1176471,113.8627451,530.5490196,20.01553606,890.7260824617836
w,115.8205282,221.3714286,146.2,497.6571429,15.18938644,2628.1889498660726
n,114,207.7428571,99.14285714,599.1142857,26.90882565,780.0007807278207
w,123.0129241,191.3333333,105.7948718,439.2307692,15.38376066,635.1962859694692
n,137.384106,215.9210526,97.21052632,439.3684211,17.36525091,444.12108123501594
w,124.0708915,200.7288136,119.3559322,389.3898305,17.66383074,2063.08790675333
w,129.221374,206.8536585,116.8536585,483.6829268,21.8256844,905.9964118864754
n,124.359322,201.6216216,86.91891892,575.7837838,20.82210995,861.867733970608
n,128.7908082,233.0506329,102.443038,734.2911392,25.60757304,202.386527899428
n,132.8122218,193.7225806,82.62580645,342.2516129,18.59430501,146.6131181140774
w,116.3685377,217.0823529,124.6352941,480.2470588,22.01677247,1488.1111433212766
w,141.784375,196.8,115.65,390.35,20.50725481,1986.8180558368106
n,146.4285714,192.5,88,593.5714286,28.3283409,1805.9250759928598
w,122.7978339,202.3428571,132.4857143,322.2857143,15.8353776,2013.1801147681851
w,125.4544583,187.2575758,91.87878788,239.7575758,14.63444997,265.53685086304097
n,87.58730159,186.25,84,360,14.84082208,2493.771827591121
n,123.2323944,190.3611111,91.36111111,289.1944444,19.93531205,2464.4292380918023
n,116.7165354,190.875,83.3125,376.875,24.85929152,1833.4080508297686
n,127.5331325,203.4761905,86.95238095,470.6190476,23.62672686,1519.267385238217
n,106.837963,193.6666667,83.2962963,512.3703704,34.45913665,1185.6727355213347
n,145.6519208,191.9814815,83.42592593,425.7037037,23.55864905,560.1936114954832
w,150.0958333,224,136.4666667,529.4666667,14.09428568,2723.61362562854
w,116.4904014,229.9166667,153.2777778,525.8611111,27.46389324,3735.620180352697
w,142.3697917,224.8333333,121.3333333,695.75,24.07396011,2097.594411344632
n,128.7094499,197.2666667,88.84444444,483.3777778,29.67349901,914.194485538637
w,129.681883,197.6818182,120.6136364,420.0227273,18.9515885,849.4176423541944
w,132.4672657,216.755102,118.4489796,584.4693878,22.55926528,296.8496577050921
w,130.3378871,210.2898551,130.6956522,488.942029,21.31990953,1362.7161465057168
w,119.3576923,215.5714286,128.3673469,476.6326531,14.33103598,1951.6542762055522
w,130.7209302,211.7777778,115.5555556,499.5925926,28.37713873,348.5848545951017
n,120.1788909,219.2,96.25714286,492.4285714,20.62940738,301.1423329306989
n,130.5708661,207.3125,91.75,443.75,10.34936592,533.3536957587932
n,130.7885375,175.9375,73.3125,285.375,15.62449999,3631.1645382548563
n,136.8984375,188.5,84,429.75,39.90452473,694.5190814082528
n,121.1797753,180.4705882,86.76470588,292.3529412,11.667577,2581.8303603673166
w,137.9975,236.4,127.52,673,29.05762551,948.1725641493033
w,139.8922156,229.8571429,139,515.3809524,31.6096515,2145.640564355097
n,93.94791667,184.1666667,81,462,25.32730191,3124.92683257862
n,147.0261194,175.0882353,76.94117647,244.0294118,9.242597337,1455.1007034263796
w,132.9487952,212.5238095,133.7857143,469.2142857,17.37377543,2701.125666218391
w,119.9807692,215.1538462,145.3846154,493.4615385,14.78709857,2518.1264016499613
w,150.1810345,225,145.6818182,540.5,13.90767967,4012.3399585627803
w,128.2911184,232.9736842,129,558.7631579,18.24936913,1230.871186651539
n,120.34375,196,84,385,32.67856926,1961.8844640057544
n,129.6281994,174.7042254,73.33098592,239.5704225,13.46486424,1195.8910483830243
n,131.3755507,187.3684211,76.92982456,364.0175439,24.13099064,1047.4105922706783
n,132.6484594,168,76.26666667,220.0666667,16.20510512,1517.895059186622
w,122.03125,176.25,85.25,335,14.43952908,663.6180336407385
w,119.3797468,195.6857143,109.8571429,411.2285714,14.16503312,749.640273925388
w,127.4698355,182.2173913,88.01449275,254.2898551,15.52526381,897.9342924653921
n,123.5149343,221.7238095,103.7142857,736.4380952,27.49588961,414.7992475975451
w,136.797066,210.3461538,121.4230769,513.6153846,11.95980695,868.9525593560747
w,122.2983784,213.5517241,127.1206897,527.2586207,22.9267367,1285.9984939681644
n,104.3125,202,93,413,18.58015668,794.4090866691786
w,121.05,224.3148148,144.0740741,465.0555556,21.07281289,1776.4217330271974
w,133.5325385,192.8031496,110.2834646,349.8346457,21.06601347,561.7207331925101
n,119.1328125,196.90625,87.90625,442.875,39.36357721,716.4894284810083
n,144.1261261,239,132,567,15.77391285,1584.9774557040305
n,128.8403361,170.9333333,71.66666667,287,23.55381545,3747.506977943043
w,109.9663866,194.6,99.53333333,361.4,23.74718697,1023.7132881494447
n,101.575,208.8,95.2,513.2,31.08311439,780.6891317009671
w,117.5590278,225.2222222,123,541.3888889,28.12472222,1981.615060982081
w,122.537799,221.3787879,136.7121212,456.4393939,17.55835737,1909.6083224868503
n,139.9740854,221.1219512,101.7073171,624.6097561,37.42081864,1369.748153522219
n,105.4791667,339.6666667,206,609.3333333,41.34811564,25054.984943292948
n,125.0632008,211.2903226,98.64516129,453.4032258,13.29898129,970.7099814705407
n,112.8823529,194,80,391.6666667,16.19821664,1770.0428168221051
n,129.3402778,183.6666667,72.33333333,356.6666667,29.20806586,1014.8788212160159
w,122.006993,239,139.7777778,542.1666667,23.84673283,2989.693917529112
w,125.8109339,195.5357143,102.6785714,361.3214286,15.27014394,749.623555811797
w,137.2228916,216.8269231,124.4423077,458.8461538,28.77054193,2295.085807519324
w,127.9921875,199.75,102.75,566.75,36.8593187,889.8933550521594
w,114.2310231,221.6578947,132.0526316,563.8947368,36.53340596,1302.3485192960916
w,130.5623836,216.3235294,124.6764706,566.6470588,16.8644094,757.0911703717934
n,138.3340564,166.9310345,67.10344828,317.5172414,14.91473985,2149.448663382331
w,130.3864307,185.8139535,96.39534884,277.2790698,22.65257147,2344.3511628826573
n,122.25,167.5384615,77.92307692,272.9230769,18.81331519,3142.242395995745
w,138.6723301,207.7307692,114.9230769,537.2307692,27.57646711,1397.9550633250656
w,131.7955626,211.45,111.45,598.5,31.4721206,560.6086566676282
w,114.885,216.76,132.72,567.72,29.51869916,1156.3183941919694
n,134.309816,198.7804878,91.65853659,352.0243902,20.94345238,231.80789845474098
n,117.8881579,177.1578947,74.94736842,340.3684211,35.7076464,1080.6900730185448
w,128.2168675,179,87.28571429,257.4285714,14.92353906,1184.9951258625817
n,140.9606414,213.5581395,108.6046512,620.5116279,21.70349382,1730.6728960202572
n,128.6953125,197.1875,86.1875,608.4375,20.65755007,1839.7409789404217
n,117.1502732,179.2608696,85.52173913,303.0434783,24.12099306,1775.1851837543688
n,126.282154,185.4125874,87.00699301,283.041958,11.65932042,2982.929532670661
w,117.0537975,189.95,102.7,328.6,27.35191949,473.6702675031101
n,133.1768813,198.691358,92.03703704,244.617284,20.49990985,214.62170884608207
n,132.70916,172.4379085,69.73856209,144.875817,5.772400124,9016.371368149135
w,127.5291925,249.019802,157.7227723,609.970297,17.05466166,4387.919724790884
w,121.4879808,226.6153846,138.8846154,470.9230769,23.96508802,1949.1066486832062
w,123.588685,236.5121951,144.4878049,675.2439024,20.62070715,1946.4950453673994
w,118.622449,229.5405405,131.027027,485.4594595,21.1998732,1810.5666453136619
n,138.1205357,183.5714286,87.57142857,505.5714286,27.49471192,1171.8889093279593
n,150.9195804,191.5555556,91.11111111,622.3888889,14.2210286,3496.955123489842
n,127.4132492,173.6,74.5,331.05,26.82624648,1002.9446092529344
w,132.834753,189.8648649,96.43243243,367.4594595,21.00645141,1007.9607368493673
w,120.2586771,229.1770833,144.1458333,519.8854167,19.70034854,2569.176814527903
n,108.2270531,159.7692308,73.53846154,201.7692308,14.89211697,3441.279917258423
w,129.0821053,219,155.5666667,452.4666667,13.44205672,1947.202842755099
w,132.9057971,203.8461538,110.6923077,451.5384615,23.31711538,988.3266359137472
n,144.4014337,197.1714286,87.2,570.7428571,21.11890535,1449.2674330043887
n,128.6319544,207.2954545,97.56818182,384.2954545,16.74408971,1783.896049972984
n,141.5524476,257.7777778,149.25,292.6388889,17.93891814,9003.054958118995
w,110.2834646,223.21875,131.0625,487.4375,18.24828759,1830.935940072159
n,118.8860294,168,74.35294118,322.4117647,18.52259445,1598.3690345412258
n,111.7074074,198.2352941,89.47058824,632.4705882,32.16781258,2029.130694057598
n,124.4478022,165.9130435,75.08695652,278,12.51751136,3783.9445318080984
w,135.895288,192.3055556,90.69444444,339.2638889,17.43280198,108.90486751223726
n,126.6640316,229.5625,112.65625,652.75,20.14902971,90.56130720342074
n,131.4197039,182.036036,76.68468468,276.9369369,18.71026943,2749.7819485623672
n,130.371875,195.15,89.05,494.15,25.51249694,604.416649365542
w,127.6601442,197.6393443,108.295082,411.1147541,21.23836134,493.70343143901187
w,125.3138075,210.3,114.5,517,23.19839554,391.9000270070331
w,135.3374233,196.1612903,112.7741935,487.3548387,13.54792626,1088.3143908311945
w,133.5585586,208.8928571,113.1428571,458.3928571,29.55665176,1528.1269830192532
w,143.0229555,212.2045455,124.4545455,487.7954545,24.12145362,1251.1621276192848
n,108.8609865,233.7857143,107.9285714,806.4285714,19.14418972,2720.006944825262
n,124.2490842,201.2463768,100,273.5072464,14.33736993,1833.702344443466
w,125.3341986,207.7628866,116.742268,496.4639175,20.83428892,488.22956097267513
w,130.5566038,203.8510638,120.0425532,436.8723404,14.72312753,926.7414937241196
w,136.0323194,221,124.0909091,514.0909091,17.60013983,899.2511074629326
w,134.4121951,194.9615385,114.5384615,350.6923077,14.62130447,796.9461393796263
w,124.3245325,216.3859649,122.3508772,458.8245614,21.00377372,2094.2327133891727
n,132.8688761,177.7954545,73.64772727,190.3863636,14.14739412,2655.462156358593
w,135.6125,173.4,87.8,269.6,15.50999678,2251.068576210493
w,126.3321829,202.3972603,119.7123288,370.9589041,23.43401239,1933.4850616422132
n,141.2662037,244.5185185,134.1111111,681.7037037,28.35291021,1915.2436694279309
w,130.5274815,199.6493506,109.987013,360.3116883,17.74840565,875.0515304487615
w,129.1619348,236.7833333,132.9833333,660.8,21.02712534,842.8872475550127
n,145.4094488,230.6875,118.625,462.375,23.47039358,2553.5927610760978
n,135.813161,199.6481481,90.03703704,516.537037,18.57812629,516.3626217884753
n,133.9360614,210.2244898,89.3877551,428.5918367,32.62128556,150.78607193840276
n,126.0289474,181.125,87.875,371.875,17.42558583,1526.7644271831934
n,136.6301887,171.5373134,71.25373134,322.238806,18.31148039,1461.2309799192824
w,139.3531469,215.1481481,115.0925926,573.2777778,15.59197676,510.76243654742115
n,111.7477477,175.2142857,77.42857143,244.8571429,18.6984666,1451.3238814938857
w,112.78125,171.2222222,79.22222222,146.7777778,15.18730789,8541.560694092708
n,123.6730769,193.1538462,88.53846154,554.4615385,21.40286991,1920.220171348783
n,130.7530454,177.5087719,77.05263158,393.6842105,17.98256739,2090.574970363601
w,128.7823344,225.675,118.525,560.225,22.56821603,638.1131617319805
w,140.1569507,225.7142857,137.2857143,622.2857143,19.99706611,2343.3170826855276
n,138.4514286,211.2727273,94,623.9545455,26.85548253,1627.3275039410926
n,110.9313433,219.8333333,98.92857143,694.5,18.8092827,1922.36889318029
n,137.3050542,215.2,98.14285714,491.8,20.13858111,340.6518690940577
n,136.3711002,169.4956522,68.2173913,183.4173913,10.31971336,4040.7096548628324
w,121.146,191.5638298,108.4680851,437.3085106,19.45046581,622.5031702962015
w,136.1238318,189.5185185,94.51851852,453.5925926,22.63602383,1083.2163044132076
w,128.4303483,188.0657895,94.23684211,307.1710526,15.85942837,1091.7133056475068
w,129.4390244,209.6774194,110.0967742,482.4516129,25.12772782,715.4985757964039
w,117.3461538,212.4444444,119.1111111,523.2777778,27.10245764,812.4265027597256
n,121.3190955,181.64,85.48,286.28,11.94011725,3133.409960734815
n,132.044711,167.3965517,67.24137931,213.3448276,8.854031643,2234.0336983219704
n,116.8848684,208.2105263,97.36842105,591.6315789,32.46912021,544.5881583364187
n,122.372549,165,74.25,276.25,10.9879195,3762.8985004443543
n,139.6708333,205.4,93.6,459.6,15.48533356,1352.714818265831
w,119.8088889,216.3521127,121.2112676,485.3380282,22.47102655,1013.4379631494068
w,120.011396,224.7878788,123.6818182,542.5606061,26.67835488,1872.5143043135386
w,131.1706485,214.0810811,113.5675676,573.0540541,25.01876578,252.8636203597253
w,138.9517045,234.4545455,153.3181818,514.4545455,32.71050707,3645.0727928367687
w,132.480025,198.3366337,104.6336634,362.6237624,17.36100712,826.316087429645
w,141.9889381,176.6206897,103.6206897,336.6896552,11.23884042,919.9053618955364
w,121.5067308,205.5572519,116.9923664,380.0458015,16.2438264,2582.062815316565
