class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,SSE
w,128.6824324,222.3928571,131.0714286,448.0714286,24.36143657,1702.335138734993
n,137.8736842,180.8333333,75.0625,369.75,21.95330232,1768.0334461300465
n,108.1344538,199.3333333,107.0666667,253,20.50907658,1508.604608048398
n,129.24375,189.75,80.3,268.1,25.52307779,2561.92508104654
w,117.8786765,175.5294118,83.88235294,188.2941176,17.01576716,2239.9761879552198
n,136.9319853,174.6470588,75.79411765,268.2352941,13.46789082,3302.973363033636
n,144.0801394,200.4444444,87.77777778,441.3888889,23.02387381,859.6405655020508
w,119.4798206,191.9285714,105.7380952,331.952381,22.49178484,504.9818399178182
n,132.9343066,218.9534884,96.41860465,677.6046512,22.5968979,501.88970603641286
n,114.50625,219.6,96.7,910.8,20.97832214,4918.589018631975
n,136.866242,223.8983051,101.6779661,711.1186441,22.41252266,1621.7374463772667
w,136.3557692,221.1538462,117,672.1538462,16.63104675,465.6549959884982
n,125.828125,211.125,94.6875,508.1875,14.85713213,586.8278253599037
w,133.4033784,183.3870968,94.92473118,292.6021505,18.9325436,1052.1686957907132
w,121.546875,178.5,82.5,374.5,20.0869205,1388.8720484081848
n,129.58413,168.4242424,72.57575758,184.9090909,11.08984305,3215.0089970372123
w,132.0631579,188.6666667,97.2,262.8,12.13095215,1774.9281482477215
n,118.1464738,176.3714286,79.92857143,219.2571429,14.6531671,1119.8242942426675
w,124.6289474,189.4166667,99.04166667,347.3333333,24.65339592,844.574528969035
w,118.1692825,238.625,156.875,529.4107143,19.6485706,3789.0236756272066
w,123.2474645,202.2741935,110.483871,460.2258065,18.71215223,349.3478068370299
n,121.6354167,186,83.83333333,482.3333333,15.12631996,1147.0607883006062
w,135.1648936,203.8055556,114.6388889,391.1111111,12.83402475,639.4684701216213
w,129.9245283,214.1,124.1,452.6333333,14.29778538,1091.5151167769238
n,113.8019324,202.6923077,91.07692308,577.2307692,37.29016242,1184.2997600970234
w,138.3977273,210.9090909,114.3636364,637.5454545,24.68432935,1247.835040130221
n,111.8917749,227.0689655,105.5862069,602.3448276,20.10442418,344.4469233107192
n,109.8671329,208.5555556,94.38888889,716.0555556,26.68292329,2326.289145664776
n,127.2515723,209.15,92.975,496.425,18.74939999,1127.3444181447817
w,129.8480204,204.122449,110.6938776,418.244898,23.12530378,700.3726415303613
n,113.6688103,206.6153846,97.76923077,687.3076923,32.38612782,1417.0325375275304
n,122.282967,195.826087,85,442.6521739,29.58547899,771.2227602688455
n,120.9621212,225.7931034,99.98275862,731.0517241,23.09945925,527.4568024777677
w,131.2760417,192.75,98.41666667,431.8333333,20.13909962,1300.8366097745488
n,133.7542614,198.6931818,86.14772727,549.0681818,29.50805325,1035.0328720915243
n,137.334127,187.2531646,75.55696203,299.4810127,17.52136517,817.7155536043097
n,118.7304786,171.8,74.2,231.6,13.60505788,1656.0398418660343
w,127,179.4,82.6,245.88,13.4339272,1264.261073566864
n,141.5606695,178.0333333,72.6,227.8,18.80806565,1342.3385488127676
w,118.7477273,199.3928571,121.8928571,425.7857143,22.47614949,1686.4327988380164
w,135.1086538,232.1538462,137.5230769,545.7230769,24.53084521,1998.7699479465439
w,116.628692,232.3333333,149.6,530.6333333,22.20532969,2793.011980650249
w,126.7958057,204.4561404,110.4912281,370.2982456,16.44017855,1094.8963090096563
n,126.7063037,194.5227273,95.11363636,337.1136364,10.86056918,379.3579821639487
w,107.0446429,212.4761905,125.3809524,464.7619048,21.26253132,1397.0225263743125
w,131.2481203,209.72,143.64,410.16,15.3123349,2740.898901708404
w,122.3734043,207.9491525,117.2711864,532.8474576,26.87721985,410.6025232724755
w,124.0222222,205.4318182,135.1022727,411.2954545,16.42098536,1959.3595852715127
w,128.8066915,183.8823529,96.17647059,369.5882353,16.43883494,1263.3265180413425
w,140.6702586,197.2068966,116.9310345,361.6206897,15.92282219,2098.8210523491502
w,132.186551,205.2413793,114.6551724,491.5172414,17.21266575,1237.07674805085
w,124.2834646,210.75,124.5,556.25,18.38806933,1488.8582770297282
w,126.4571226,207.5955056,110.4606742,446.1235955,23.71210889,539.3120061093063
w,132.7681564,201.3777778,110.0222222,483.7555556,22.67411642,695.8954842095421
w,135.6746231,188.98,101.98,329.99,17.85854137,333.0071862432243
w,130.3920455,220.6060606,114.7575758,610.1212121,25.92990481,414.4129797988064
n,118.2348485,159.2,70.88,224.44,16.6997006,2673.899408195246
n,129.2234043,226.7457627,102.6949153,674.5084746,26.14331922,165.78904083429072
n,125.9456067,173.5333333,79.13333333,386.3333333,12.33135119,1414.7358701316696
n,123.2146597,176.6666667,82.5,280.3333333,14.86303207,2186.7150021919997
n,126.0198864,186.1818182,79.90909091,359.5909091,16.30165027,1648.8446050286097
n,133.7270115,176.3181818,77,276.1363636,13.21031403,2668.186751562505
w,126.8116279,190.5555556,100.8518519,307.0740741,18.02535937,393.10654679442666
n,101.0346821,190.0909091,80.81818182,319.3636364,23.77303146,920.9424128317247
n,128.9846678,208.5945946,96.51351351,715.3243243,18.38739842,2082.031257496434
n,115.6785714,186.1428571,76.42857143,351.5714286,30.35840334,1436.8581332235128
w,120.9812109,216.5,121.6666667,656.8666667,25.89328527,482.14937068261986
n,143.4582245,191.9166667,79.77083333,353.9166667,18.09230768,1348.5548564871096
n,115.6571429,203.7272727,84.31818182,551.9545455,21.99929563,1152.0479364627035
w,132.6560748,160.0294118,73.41176471,279,12.24296281,3425.732912341696
w,125.5356522,193.2876712,112.3287671,339.8219178,15.30558189,924.0613778112412
w,128.393617,211.4666667,119.3666667,530.8333333,12.2122434,596.8947616629507
w,115.5427975,205.2333333,124.1333333,408.0333333,15.10294305,1268.9166733848997
w,126.3706177,212.5789474,127.9473684,546.3157895,18.98118328,1168.8370783514627
n,127.0167526,207.244898,97.67346939,420.5918367,16.11818595,602.0328007226483
n,114.7521008,186.8666667,81.86666667,518.3333333,20.55834516,1516.4836376826254
n,123.0756303,204,88,449,10.19716736,542.7811456286938
n,125.101833,181.2258065,76.64516129,321.7419355,21.77856587,388.8170220012521
n,141.2159468,178.3421053,78.42105263,309.8157895,18.32229165,704.7250182149288
w,113.6473214,222.4285714,149.8571429,530.7142857,34.42093869,2731.9353152473827
n,106.359375,198.8333333,89.16666667,609.3333333,16.68498993,1624.3469514389571
w,137.6432039,204.9230769,111.0769231,512.9230769,21.0960399,623.6779963498674
n,140.2080645,197.7179487,81.41025641,535.8717949,25.72930955,964.3861013943729
n,122.2115978,210.254902,93.30392157,439.7058824,24.00887515,620.081522384025
w,120.3958042,226.6333333,126.6,659.5888889,22.56439072,468.46403911384573
w,132.9739264,195.5853659,113.6585366,392.8780488,22.42210391,508.3685833011761
n,110.8072917,188.6666667,77.5,446.5,18.705874,1371.3176417436675
n,135.0933504,211.8571429,91.44897959,527.755102,28.68770799,176.78963762116476
w,121.1986947,197.4712644,118.0229885,351.5747126,15.52560013,1833.7246698520296
n,133.6180582,160.9821958,66.87833828,156.9139466,8.763332235,7041.523087649025
n,118.9774011,189.1641791,82.62686567,330.9850746,20.03834595,282.8245501743487
n,138.5756458,188.3088235,78.92647059,292.8676471,16.81463154,1083.6563342966128
n,119.561939,189.7285714,79.5,392.8428571,30.27374764,559.918308095491
n,133.6192661,172,68.14285714,239.1428571,8.705206043,2073.083497750915
n,124.5267309,188.0277778,97.22222222,356.2916667,17.16091238,1367.113210675484
w,134.7539185,195.425,103.55,450.375,18.68361582,493.5065478686584
w,120.982699,209.5616438,121.4383562,461.9726027,19.34086493,773.4306630888457
w,116.5738636,226.7878788,143.9393939,582,30.48298085,1809.7841691293888
n,117.0631313,183.84,87.16,410.08,20.41826633,745.061407741118
n,137.6919643,213,94.07142857,493.6190476,38.11213911,1173.4265377581983
w,113.7688442,181.44,100.12,271.84,13.88028818,3085.282801173243
n,117.1019523,196.3448276,88.55172414,373.5862069,17.90608344,844.4346116438189
n,112.9480874,217.9565217,95.13043478,564.8695652,22.70023275,1129.268631393169
n,123.2102273,184.75,80.20454545,490.3181818,28.38550839,1556.8819122309844
n,134.6104167,208.9666667,97.56666667,756.7666667,24.66162111,1298.043965719514
n,131.3117831,160.0107527,68.02688172,174.1021505,8.570951487,5068.2850726417555
n,120.8501281,172.7702703,70.0472973,240.6756757,13.77809236,2000.7609877790026
n,129.1451613,194.2571429,80.08571429,382.0857143,15.1000473,608.4046394602742
w,121.8731778,178.627907,88.90697674,294.7906977,12.32733643,1141.4557519240777
w,146.2617188,206.34375,109.375,536.03125,15.97348878,734.5165281173721
w,121.2910053,210.8333333,117,661.6666667,19.36258563,559.639161291713
n,138.3596838,190.4375,101.3125,426.125,20.48770592,1141.5940792353242
w,125.35625,206.4,115,439.6,11.67946917,1155.4097803431564
n,129.6364847,200.1702128,104.4468085,419.7234043,25.53952014,608.2091232880149
n,130.6008065,192.5238095,84.66666667,346.2063492,18.74454653,639.7396309040461
n,129.4633286,203.5168539,88.95505618,341.4494382,17.43295994,460.5597750076249
n,125.3576288,169.7076923,69.67692308,223.0153846,21.03398209,1854.0053733685618
n,111.625,186.5,75,281.75,19.98015509,2189.804433861895
w,114.5436047,207.9069767,134.627907,437.5813953,28.37009143,2424.916105618125
n,119.407767,186.9230769,74.23076923,274.2307692,27.07539331,2687.384787590118
n,117.828125,202.5,86.5,409,11.29988938,452.2370937613066
w,133.7398374,207.6129032,127,495.9354839,13.00212101,2041.0943708791367
w,114.8968254,202.625,97.75,505.125,20.79926381,906.2691427056411
w,132.7389079,188.3513514,101.5405405,456.3513514,16.81141913,586.6940077827945
w,146.2931034,204.2727273,119.0909091,433.2727273,10.67243301,2017.6190873861328
w,138.7069182,201.72,105.68,426.8,19.24681792,1102.5738580163581
n,142.2473684,197.25,97.25,433.25,11.71418893,1416.864328472776
w,124.2546053,222.8795812,122.2356021,567.8586387,21.2399027,989.089343340308
w,138.0486486,216.5142857,112.4,533.9428571,28.63740953,309.2246339675096
w,135.7036424,223.4473684,118.3684211,610.2368421,24.7107365,563.9487152616668
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,533.3365754621898
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,533.3365754621898
w,129.7415094,209.8208955,118.1492537,467.1044776,18.91673139,570.5010701956676
w,130.1073201,209.1176471,113.8627451,530.5490196,20.01553606,297.3227227546496
w,115.8205282,221.3714286,146.2,497.6571429,15.18938644,3284.9570078603297
n,114,207.7428571,99.14285714,599.1142857,26.90882565,487.59864185758556
w,123.0129241,191.3333333,105.7948718,439.2307692,15.38376066,1126.8143369939282
n,137.384106,215.9210526,97.21052632,439.3684211,17.36525091,778.6301837105075
w,124.0708915,200.7288136,119.3559322,389.3898305,17.66383074,791.5332213446652
w,129.221374,206.8536585,116.8536585,483.6829268,21.8256844,878.2066435305253
n,124.359322,201.6216216,86.91891892,575.7837838,20.82210995,1148.4323840604586
n,128.7908082,233.0506329,102.443038,734.2911392,25.60757304,249.6523526376353
n,132.8122218,193.7225806,82.62580645,342.2516129,18.59430501,486.8252664910081
w,116.3685377,217.0823529,124.6352941,480.2470588,22.01677247,1364.2447883647335
w,141.784375,196.8,115.65,390.35,20.50725481,766.244595758366
n,146.4285714,192.5,88,593.5714286,28.3283409,1663.2394620657262
w,122.7978339,202.3428571,132.4857143,322.2857143,15.8353776,1997.10961237078
w,125.4544583,187.2575758,91.87878788,239.7575758,14.63444997,549.6901669916462
n,87.58730159,186.25,84,360,14.84082208,3371.5299043117366
n,123.2323944,190.3611111,91.36111111,289.1944444,19.93531205,1125.5677310535968
n,116.7165354,190.875,83.3125,376.875,24.85929152,868.067123419515
n,127.5331325,203.4761905,86.95238095,470.6190476,23.62672686,151.11601792932845
n,106.837963,193.6666667,83.2962963,512.3703704,34.45913665,1545.6506964932098
n,145.6519208,191.9814815,83.42592593,425.7037037,23.55864905,1315.3205788350224
w,150.0958333,224,136.4666667,529.4666667,14.09428568,2038.3268470285109
w,116.4904014,229.9166667,153.2777778,525.8611111,27.46389324,3085.147646221074
w,142.3697917,224.8333333,121.3333333,695.75,24.07396011,1568.104457390315
n,128.7094499,197.2666667,88.84444444,483.3777778,29.67349901,584.9363380338319
w,129.681883,197.6818182,120.6136364,420.0227273,18.9515885,1270.5260058524257
w,132.4672657,216.755102,118.4489796,584.4693878,22.55926528,369.93845073738055
w,130.3378871,210.2898551,130.6956522,488.942029,21.31990953,1908.2138366746285
w,119.3576923,215.5714286,128.3673469,476.6326531,14.33103598,1507.7267848317815
w,130.7209302,211.7777778,115.5555556,499.5925926,28.37713873,1079.7459778763632
n,120.1788909,219.2,96.25714286,492.4285714,20.62940738,1036.7082800422481
n,130.5708661,207.3125,91.75,443.75,10.34936592,630.0258839354071
n,130.7885375,175.9375,73.3125,285.375,15.62449999,1984.3426906977136
n,136.8984375,188.5,84,429.75,39.90452473,1681.2453663866545
n,121.1797753,180.4705882,86.76470588,292.3529412,11.667577,1244.9650315421534
w,137.9975,236.4,127.52,673,29.05762551,711.9278458518548
w,139.8922156,229.8571429,139,515.3809524,31.6096515,2015.093540145312
n,93.94791667,184.1666667,81,462,25.32730191,2014.414939750666
n,147.0261194,175.0882353,76.94117647,244.0294118,9.242597337,1904.4810557419612
w,132.9487952,212.5238095,133.7857143,469.2142857,17.37377543,1597.8696413867322
w,119.9807692,215.1538462,145.3846154,493.4615385,14.78709857,3398.998642130408
w,150.1810345,225,145.6818182,540.5,13.90767967,2967.3224022989893
w,128.2911184,232.9736842,129,558.7631579,18.24936913,1933.277197501188
n,120.34375,196,84,385,32.67856926,475.649551134467
n,129.6281994,174.7042254,73.33098592,239.5704225,13.46486424,1598.6448485610872
n,131.3755507,187.3684211,76.92982456,364.0175439,24.13099064,1716.3743783473428
n,132.6484594,168,76.26666667,220.0666667,16.20510512,1610.5282460991982
w,122.03125,176.25,85.25,335,14.43952908,670.9380800676751
w,119.3797468,195.6857143,109.8571429,411.2285714,14.16503312,681.4535676295568
w,127.4698355,182.2173913,88.01449275,254.2898551,15.52526381,1460.46500093273
n,123.5149343,221.7238095,103.7142857,736.4380952,27.49588961,453.54529666081305
w,136.797066,210.3461538,121.4230769,513.6153846,11.95980695,991.7617378901627
w,122.2983784,213.5517241,127.1206897,527.2586207,22.9267367,759.7857372104288
n,104.3125,202,93,413,18.58015668,853.1259271837849
w,121.05,224.3148148,144.0740741,465.0555556,21.07281289,1982.3012079948428
w,133.5325385,192.8031496,110.2834646,349.8346457,21.06601347,1276.355167664007
n,119.1328125,196.90625,87.90625,442.875,39.36357721,916.6335224570221
n,144.1261261,239,132,567,15.77391285,2080.9908782945354
n,128.8403361,170.9333333,71.66666667,287,23.55381545,2132.7481980343046
w,109.9663866,194.6,99.53333333,361.4,23.74718697,1800.8992700726758
n,101.575,208.8,95.2,513.2,31.08311439,977.9253210395973
w,117.5590278,225.2222222,123,541.3888889,28.12472222,854.4017250334622
w,122.537799,221.3787879,136.7121212,456.4393939,17.55835737,2014.1562311148102
n,139.9740854,221.1219512,101.7073171,624.6097561,37.42081864,1307.2006972555891
n,105.4791667,339.6666667,206,609.3333333,41.34811564,19808.03528621873
n,125.0632008,211.2903226,98.64516129,453.4032258,13.29898129,273.7388093176761
n,112.8823529,194,80,391.6666667,16.19821664,636.1461720369671
n,129.3402778,183.6666667,72.33333333,356.6666667,29.20806586,1733.070815685894
w,122.006993,239,139.7777778,542.1666667,23.84673283,2274.9838657950854
w,125.8109339,195.5357143,102.6785714,361.3214286,15.27014394,1565.89495667924
w,137.2228916,216.8269231,124.4423077,458.8461538,28.77054193,1019.0539400308653
w,127.9921875,199.75,102.75,566.75,36.8593187,1414.8286561751627
w,114.2310231,221.6578947,132.0526316,563.8947368,36.53340596,1891.2612171083274
w,130.5623836,216.3235294,124.6764706,566.6470588,16.8644094,1272.9092260724967
n,138.3340564,166.9310345,67.10344828,317.5172414,14.91473985,1447.9198584292242
w,130.3864307,185.8139535,96.39534884,277.2790698,22.65257147,2127.815512701043
n,122.25,167.5384615,77.92307692,272.9230769,18.81331519,3352.762884443518
w,138.6723301,207.7307692,114.9230769,537.2307692,27.57646711,520.0487440979181
w,131.7955626,211.45,111.45,598.5,31.4721206,289.7382040554663
w,114.885,216.76,132.72,567.72,29.51869916,1650.78334098608
n,134.309816,198.7804878,91.65853659,352.0243902,20.94345238,964.5208979712611
n,117.8881579,177.1578947,74.94736842,340.3684211,35.7076464,1265.50230171312
w,128.2168675,179,87.28571429,257.4285714,14.92353906,1815.122457566615
n,140.9606414,213.5581395,108.6046512,620.5116279,21.70349382,1091.6904140375848
n,128.6953125,197.1875,86.1875,608.4375,20.65755007,1317.8805735902336
n,117.1502732,179.2608696,85.52173913,303.0434783,24.12099306,797.491556889812
n,126.282154,185.4125874,87.00699301,283.041958,11.65932042,1689.6209459144247
w,117.0537975,189.95,102.7,328.6,27.35191949,471.27014436164666
n,133.1768813,198.691358,92.03703704,244.617284,20.49990985,533.3392882408889
n,132.70916,172.4379085,69.73856209,144.875817,5.772400124,7852.351858810175
w,127.5291925,249.019802,157.7227723,609.970297,17.05466166,3815.7129310065525
w,121.4879808,226.6153846,138.8846154,470.9230769,23.96508802,2079.0175163507415
w,123.588685,236.5121951,144.4878049,675.2439024,20.62070715,1645.747088491879
w,118.622449,229.5405405,131.027027,485.4594595,21.1998732,2300.7040173608043
n,138.1205357,183.5714286,87.57142857,505.5714286,27.49471192,1899.5541059842121
n,150.9195804,191.5555556,91.11111111,622.3888889,14.2210286,2809.2666176008943
n,127.4132492,173.6,74.5,331.05,26.82624648,841.8196056334812
w,132.834753,189.8648649,96.43243243,367.4594595,21.00645141,1156.2999570145241
w,120.2586771,229.1770833,144.1458333,519.8854167,19.70034854,2220.648057406941
n,108.2270531,159.7692308,73.53846154,201.7692308,14.89211697,3283.8161207764015
w,129.0821053,219,155.5666667,452.4666667,13.44205672,2324.1978683580373
w,132.9057971,203.8461538,110.6923077,451.5384615,23.31711538,422.72219556935096
n,144.4014337,197.1714286,87.2,570.7428571,21.11890535,1867.3620100271548
n,128.6319544,207.2954545,97.56818182,384.2954545,16.74408971,258.3857813387976
n,141.5524476,257.7777778,149.25,292.6388889,17.93891814,7442.085668478216
w,110.2834646,223.21875,131.0625,487.4375,18.24828759,2438.243887527952
n,118.8860294,168,74.35294118,322.4117647,18.52259445,1109.0847110300035
n,111.7074074,198.2352941,89.47058824,632.4705882,32.16781258,2519.6167142339355
n,124.4478022,165.9130435,75.08695652,278,12.51751136,3084.1122831902776
w,135.895288,192.3055556,90.69444444,339.2638889,17.43280198,379.1160876483721
n,126.6640316,229.5625,112.65625,652.75,20.14902971,182.94305138404422
n,131.4197039,182.036036,76.68468468,276.9369369,18.71026943,2347.7645426684176
n,130.371875,195.15,89.05,494.15,25.51249694,1159.6557338520656
w,127.6601442,197.6393443,108.295082,411.1147541,21.23836134,431.48394072422184
w,125.3138075,210.3,114.5,517,23.19839554,374.78314972439966
w,135.3374233,196.1612903,112.7741935,487.3548387,13.54792626,1200.4396172632394
w,133.5585586,208.8928571,113.1428571,458.3928571,29.55665176,385.1417366821665
w,143.0229555,212.2045455,124.4545455,487.7954545,24.12145362,1649.679761481419
n,108.8609865,233.7857143,107.9285714,806.4285714,19.14418972,2888.1529276862207
n,124.2490842,201.2463768,100,273.5072464,14.33736993,2527.5239977929773
w,125.3341986,207.7628866,116.742268,496.4639175,20.83428892,1374.586488041474
w,130.5566038,203.8510638,120.0425532,436.8723404,14.72312753,1454.6307053389446
w,136.0323194,221,124.0909091,514.0909091,17.60013983,928.7038350530387
w,134.4121951,194.9615385,114.5384615,350.6923077,14.62130447,1557.9769331131015
w,124.3245325,216.3859649,122.3508772,458.8245614,21.00377372,844.414488180798
n,132.8688761,177.7954545,73.64772727,190.3863636,14.14739412,2221.0074507470285
w,135.6125,173.4,87.8,269.6,15.50999678,3101.9664364069254
w,126.3321829,202.3972603,119.7123288,370.9589041,23.43401239,1401.8451295306022
n,141.2662037,244.5185185,134.1111111,681.7037037,28.35291021,1523.905864987214
w,130.5274815,199.6493506,109.987013,360.3116883,17.74840565,1730.1016828344784
w,129.1619348,236.7833333,132.9833333,660.8,21.02712534,772.4694132215099
n,145.4094488,230.6875,118.625,462.375,23.47039358,1309.7586998304619
n,135.813161,199.6481481,90.03703704,516.537037,18.57812629,670.5435219362859
n,133.9360614,210.2244898,89.3877551,428.5918367,32.62128556,1108.5795311074814
n,126.0289474,181.125,87.875,371.875,17.42558583,1281.3436547263886
n,136.6301887,171.5373134,71.25373134,322.238806,18.31148039,967.2294873949196
w,139.3531469,215.1481481,115.0925926,573.2777778,15.59197676,860.1307615546599
n,111.7477477,175.2142857,77.42857143,244.8571429,18.6984666,1937.0568937379455
w,112.78125,171.2222222,79.22222222,146.7777778,15.18730789,7393.58346185696
n,123.6730769,193.1538462,88.53846154,554.4615385,21.40286991,1438.9726630213138
n,130.7530454,177.5087719,77.05263158,393.6842105,17.98256739,1038.131339814109
w,128.7823344,225.675,118.525,560.225,22.56821603,1307.4157367211703
w,140.1569507,225.7142857,137.2857143,622.2857143,19.99706611,2137.2988487182133
n,138.4514286,211.2727273,94,623.9545455,26.85548253,1354.8175683890697
n,110.9313433,219.8333333,98.92857143,694.5,18.8092827,1436.470715948874
n,137.3050542,215.2,98.14285714,491.8,20.13858111,946.1433577897145
n,136.3711002,169.4956522,68.2173913,183.4173913,10.31971336,3540.433306335105
w,121.146,191.5638298,108.4680851,437.3085106,19.45046581,1240.8992980304147
w,136.1238318,189.5185185,94.51851852,453.5925926,22.63602383,527.6273389782265
w,128.4303483,188.0657895,94.23684211,307.1710526,15.85942837,319.88689911600835
w,129.4390244,209.6774194,110.0967742,482.4516129,25.12772782,573.4790059568305
w,117.3461538,212.4444444,119.1111111,523.2777778,27.10245764,486.00531554770816
n,121.3190955,181.64,85.48,286.28,11.94011725,1602.8759136324832
n,132.044711,167.3965517,67.24137931,213.3448276,8.854031643,2247.626249727625
n,116.8848684,208.2105263,97.36842105,591.6315789,32.46912021,440.056433810881
n,122.372549,165,74.25,276.25,10.9879195,3370.982777071729
n,139.6708333,205.4,93.6,459.6,15.48533356,243.27804388508423
w,119.8088889,216.3521127,121.2112676,485.3380282,22.47102655,1284.1947949059174
w,120.011396,224.7878788,123.6818182,542.5606061,26.67835488,867.989352111317
w,131.1706485,214.0810811,113.5675676,573.0540541,25.01876578,610.698999452122
w,138.9517045,234.4545455,153.3181818,514.4545455,32.71050707,3480.670120399741
w,132.480025,198.3366337,104.6336634,362.6237624,17.36100712,1446.5494151911196
w,141.9889381,176.6206897,103.6206897,336.6896552,11.23884042,1057.5189608916264
