class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,SSE
n,115.4145861,248.3854167,119.71875,695.1666667,16.55538041,722.8063749919045
n,126.4508929,170.7142857,70.21428571,251.9285714,27.89448047,2590.111584157423
n,116.1842105,185.28,77.58,414.18,37.86887376,1246.2782001995638
n,127.3010417,202.5666667,112.2333333,390.6,19.31449513,410.138269461535
w,131.2553846,188.8433735,95.21686747,246.4578313,12.9995701,716.5889782329177
n,120.9151786,194.2857143,86,364.8571429,28.25440186,1291.2917236842222
n,132.0470325,173.0877193,72.15789474,230.3684211,10.49943937,1429.6053654648922
n,113.4296482,178.52,78.96,209.48,8.50449293,1302.4225801186851
w,139.4305556,200.5555556,111.1111111,484.2222222,24.51303508,947.5382309482968
w,126.8205128,203.244898,107.1020408,435.4081633,19.46005852,878.4822846556202
w,128.1207658,196.3023256,111.3953488,345.1860465,17.70196751,1158.9978504526318
n,141.8242188,220.875,101.8125,784.5,36.68696763,1118.4023519556004
n,131.6105442,208.7567568,93.91891892,596.4054054,27.19832204,537.7985054596782
n,132.0265096,244.0697674,123.2325581,703.9302326,23.60163803,396.5030306029683
n,138.5376176,204.225,103.675,343.4,27.87372194,991.2745177096816
w,131.8457944,184.9705882,91.42647059,307.3235294,15.18652768,335.6012391775841
n,136.7425432,190.6875,81.85,338.6,19.53598843,389.29352098263456
n,113.2250923,213.2352941,106.2941176,501.3529412,16.60283046,698.2405442137292
w,119.6692913,200.5,104,328.25,14.75211849,493.1366008546288
n,116.0950783,185.0535714,81.05357143,344.625,19.46463794,835.2372456277536
w,130.5940594,188.8421053,99.73684211,314,15.05403472,270.36336110986736
w,130.3398414,211,110.815534,616.9805825,22.95875313,1139.0320536379224
w,112.8675497,207.3684211,117.8947368,544.1578947,24.35995078,1150.5571113649403
n,129.10625,171.1,66.6,225.2,19.1039263,1768.8662100144018
n,134.9041667,212.4666667,92.4,633.2666667,30.30174179,626.0286325587077
n,115.4009662,205.8846154,89.57692308,397.5,22.93833385,194.71014655810686
n,113.96521,216.4797297,100.2567568,507.0945946,25.83007188,348.6452256569677
w,131.140625,206.6875,107.0625,561.1875,29.75498908,720.0103491138348
n,139.0142857,183.2727273,78.77272727,365.5909091,15.50159949,1841.7196805750111
w,113.9635417,195.0555556,106.5833333,303.7222222,24.09158195,941.7020106998708
n,122.7918437,192.2702703,78.75675676,314.2702703,19.13395648,172.7269972785113
w,136.1621622,189.5714286,99.57142857,331.5714286,15.59042092,344.0355688677977
w,118.1553229,176.8611111,87.55555556,262.0833333,21.75301526,2380.9079983777146
w,132.325,203.6,120.68,378.32,24.0028665,1102.440557375004
n,142.8647059,185.3125,77.5625,363.75,16.21908116,2003.77195200662
n,112.67621,226.6195652,103.2608696,857.9130435,29.83076082,1571.5094606144482
w,128.6824324,222.3928571,131.0714286,448.0714286,24.36143657,1681.372051523856
n,137.8736842,180.8333333,75.0625,369.75,21.95330232,1739.391581487697
n,108.1344538,199.3333333,107.0666667,253,20.50907658,1558.0148874628205
n,129.24375,189.75,80.3,268.1,25.52307779,2533.159950691498
w,117.8786765,175.5294118,83.88235294,188.2941176,17.01576716,2120.6740184198625
n,136.9319853,174.6470588,75.79411765,268.2352941,13.46789082,3220.495072152334
n,144.0801394,200.4444444,87.77777778,441.3888889,23.02387381,742.4673088251142
w,119.4798206,191.9285714,105.7380952,331.952381,22.49178484,559.6002557311049
n,132.9343066,218.9534884,96.41860465,677.6046512,22.5968979,1247.461488196295
n,114.50625,219.6,96.7,910.8,20.97832214,2949.840139434976
n,136.866242,223.8983051,101.6779661,711.1186441,22.41252266,315.5777055668197
w,136.3557692,221.1538462,117,672.1538462,16.63104675,1091.017553538321
n,125.828125,211.125,94.6875,508.1875,14.85713213,331.70202304307935
w,133.4033784,183.3870968,94.92473118,292.6021505,18.9325436,1027.1739999661481
w,121.546875,178.5,82.5,374.5,20.0869205,1362.107106181347
n,129.58413,168.4242424,72.57575758,184.9090909,11.08984305,3044.419208209466
w,132.0631579,188.6666667,97.2,262.8,12.13095215,1774.053562940517
n,118.1464738,176.3714286,79.92857143,219.2571429,14.6531671,1017.4549694147032
w,124.6289474,189.4166667,99.04166667,347.3333333,24.65339592,871.4003456715282
w,118.1692825,238.625,156.875,529.4107143,19.6485706,3983.6843716415924
w,123.2474645,202.2741935,110.483871,460.2258065,18.71215223,346.7620375136585
n,121.6354167,186,83.83333333,482.3333333,15.12631996,1204.9822494607215
w,135.1648936,203.8055556,114.6388889,391.1111111,12.83402475,637.5530865154537
w,129.9245283,214.1,124.1,452.6333333,14.29778538,1075.3033515542002
n,113.8019324,202.6923077,91.07692308,577.2307692,37.29016242,896.8158490846793
w,138.3977273,210.9090909,114.3636364,637.5454545,24.68432935,569.2529132498495
n,111.8917749,227.0689655,105.5862069,602.3448276,20.10442418,717.4022808692661
n,109.8671329,208.5555556,94.38888889,716.0555556,26.68292329,1171.9236892712036
n,127.2515723,209.15,92.975,496.425,18.74939999,733.2751784729255
w,129.8480204,204.122449,110.6938776,418.244898,23.12530378,723.5698500893042
n,113.6688103,206.6153846,97.76923077,687.3076923,32.38612782,1729.3625525654372
n,122.282967,195.826087,85,442.6521739,29.58547899,664.4773263046977
n,120.9621212,225.7931034,99.98275862,731.0517241,23.09945925,556.8972231762657
w,131.2760417,192.75,98.41666667,431.8333333,20.13909962,1147.26604240485
n,133.7542614,198.6931818,86.14772727,549.0681818,29.50805325,1342.942192653801
n,137.334127,187.2531646,75.55696203,299.4810127,17.52136517,739.468628683365
n,118.7304786,171.8,74.2,231.6,13.60505788,1538.2111398403329
w,127,179.4,82.6,245.88,13.4339272,1194.333846943025
n,141.5606695,178.0333333,72.6,227.8,18.80806565,1229.2163649749302
w,118.7477273,199.3928571,121.8928571,425.7857143,22.47614949,1716.084713403016
w,135.1086538,232.1538462,137.5230769,545.7230769,24.53084521,2398.8027766232226
w,116.628692,232.3333333,149.6,530.6333333,22.20532969,2982.0021424235156
w,126.7958057,204.4561404,110.4912281,370.2982456,16.44017855,1070.0561053241836
n,126.7063037,194.5227273,95.11363636,337.1136364,10.86056918,404.81522990786254
w,107.0446429,212.4761905,125.3809524,464.7619048,21.26253132,1446.7234892820916
w,131.2481203,209.72,143.64,410.16,15.3123349,2761.5785393309748
w,122.3734043,207.9491525,117.2711864,532.8474576,26.87721985,539.720419905718
w,124.0222222,205.4318182,135.1022727,411.2954545,16.42098536,1978.0420969085646
w,128.8066915,183.8823529,96.17647059,369.5882353,16.43883494,1235.6106124948572
w,140.6702586,197.2068966,116.9310345,361.6206897,15.92282219,2069.631013269702
w,132.186551,205.2413793,114.6551724,491.5172414,17.21266575,1297.606056533301
w,124.2834646,210.75,124.5,556.25,18.38806933,1282.9437135891806
w,126.4571226,207.5955056,110.4606742,446.1235955,23.71210889,478.3384632187728
w,132.7681564,201.3777778,110.0222222,483.7555556,22.67411642,791.2985709199469
w,135.6746231,188.98,101.98,329.99,17.85854137,362.5669458074633
w,130.3920455,220.6060606,114.7575758,610.1212121,25.92990481,940.9440222438328
n,118.2348485,159.2,70.88,224.44,16.6997006,2511.5700559556926
n,129.2234043,226.7457627,102.6949153,674.5084746,26.14331922,864.507232154204
n,125.9456067,173.5333333,79.13333333,386.3333333,12.33135119,1399.717409395241
n,123.2146597,176.6666667,82.5,280.3333333,14.86303207,2090.3883730293605
n,126.0198864,186.1818182,79.90909091,359.5909091,16.30165027,1598.7511482655482
n,133.7270115,176.3181818,77,276.1363636,13.21031403,2549.6850276962336
w,126.8116279,190.5555556,100.8518519,307.0740741,18.02535937,417.93754333753856
n,101.0346821,190.0909091,80.81818182,319.3636364,23.77303146,878.0978879394863
n,128.9846678,208.5945946,96.51351351,715.3243243,18.38739842,913.22690006569
n,115.6785714,186.1428571,76.42857143,351.5714286,30.35840334,1374.7246303389436
w,120.9812109,216.5,121.6666667,656.8666667,25.89328527,558.0312573654232
n,143.4582245,191.9166667,79.77083333,353.9166667,18.09230768,1316.575931908486
n,115.6571429,203.7272727,84.31818182,551.9545455,21.99929563,1500.0203827582009
w,132.6560748,160.0294118,73.41176471,279,12.24296281,3238.381353118071
w,125.5356522,193.2876712,112.3287671,339.8219178,15.30558189,1007.5249032668124
w,128.393617,211.4666667,119.3666667,530.8333333,12.2122434,707.3695942886516
w,115.5427975,205.2333333,124.1333333,408.0333333,15.10294305,1280.5871605496184
w,126.3706177,212.5789474,127.9473684,546.3157895,18.98118328,1518.9648244476318
n,127.0167526,207.244898,97.67346939,420.5918367,16.11818595,624.5849944003098
n,114.7521008,186.8666667,81.86666667,518.3333333,20.55834516,1336.9035306656147
n,123.0756303,204,88,449,10.19716736,475.6231701840094
n,125.101833,181.2258065,76.64516129,321.7419355,21.77856587,300.41966929253715
n,141.2159468,178.3421053,78.42105263,309.8157895,18.32229165,608.4779592812679
w,113.6473214,222.4285714,149.8571429,530.7142857,34.42093869,2902.7304818640587
n,106.359375,198.8333333,89.16666667,609.3333333,16.68498993,2084.1163121772124
w,137.6432039,204.9230769,111.0769231,512.9230769,21.0960399,454.33489928598266
n,140.2080645,197.7179487,81.41025641,535.8717949,25.72930955,1074.128023534882
n,122.2115978,210.254902,93.30392157,439.7058824,24.00887515,523.2757092769434
w,120.3958042,226.6333333,126.6,659.5888889,22.56439072,713.1804527407684
w,132.9739264,195.5853659,113.6585366,392.8780488,22.42210391,507.71060682176994
n,110.8072917,188.6666667,77.5,446.5,18.705874,1274.2295453388247
n,135.0933504,211.8571429,91.44897959,527.755102,28.68770799,209.6690255850534
w,121.1986947,197.4712644,118.0229885,351.5747126,15.52560013,1955.2097777281758
n,133.6180582,160.9821958,66.87833828,156.9139466,8.763332235,6815.038841774095
n,118.9774011,189.1641791,82.62686567,330.9850746,20.03834595,245.5295990716319
n,138.5756458,188.3088235,78.92647059,292.8676471,16.81463154,1019.0149271205448
n,119.561939,189.7285714,79.5,392.8428571,30.27374764,550.77021984769
n,133.6192661,172,68.14285714,239.1428571,8.705206043,1942.786182694609
n,124.5267309,188.0277778,97.22222222,356.2916667,17.16091238,1383.8159137918742
w,134.7539185,195.425,103.55,450.375,18.68361582,427.45150494902794
w,120.982699,209.5616438,121.4383562,461.9726027,19.34086493,796.5431177084689
w,116.5738636,226.7878788,143.9393939,582,30.48298085,1744.7056439877974
n,117.0631313,183.84,87.16,410.08,20.41826633,753.0002972278397
n,137.6919643,213,94.07142857,493.6190476,38.11213911,1035.0971138516775
w,113.7688442,181.44,100.12,271.84,13.88028818,3078.12120548395
n,117.1019523,196.3448276,88.55172414,373.5862069,17.90608344,816.9279481255697
n,112.9480874,217.9565217,95.13043478,564.8695652,22.70023275,598.9686715487366
n,123.2102273,184.75,80.20454545,490.3181818,28.38550839,1645.296701697276
n,134.6104167,208.9666667,97.56666667,756.7666667,24.66162111,2208.2254478779428
n,131.3117831,160.0107527,68.02688172,174.1021505,8.570951487,4856.146494410358
n,120.8501281,172.7702703,70.0472973,240.6756757,13.77809236,1882.5399989712635
n,129.1451613,194.2571429,80.08571429,382.0857143,15.1000473,590.5968670195542
w,121.8731778,178.627907,88.90697674,294.7906977,12.32733643,1078.1457111343732
w,146.2617188,206.34375,109.375,536.03125,15.97348878,904.9454916876853
w,121.2910053,210.8333333,117,661.6666667,19.36258563,762.3658313588909
n,138.3596838,190.4375,101.3125,426.125,20.48770592,1172.6995743799691
w,125.35625,206.4,115,439.6,11.67946917,1068.0034561154812
n,129.6364847,200.1702128,104.4468085,419.7234043,25.53952014,631.8250369409567
n,130.6008065,192.5238095,84.66666667,346.2063492,18.74454653,625.2482825512795
n,129.4633286,203.5168539,88.95505618,341.4494382,17.43295994,498.0049134881873
n,125.3576288,169.7076923,69.67692308,223.0153846,21.03398209,1713.8156624464675
n,111.625,186.5,75,281.75,19.98015509,2102.7120523657395
w,114.5436047,207.9069767,134.627907,437.5813953,28.37009143,2350.952672384004
n,119.407767,186.9230769,74.23076923,274.2307692,27.07539331,2598.1723652747237
n,117.828125,202.5,86.5,409,11.29988938,459.1960220831334
w,133.7398374,207.6129032,127,495.9354839,13.00212101,1649.5642566765553
w,114.8968254,202.625,97.75,505.125,20.79926381,589.3622165601649
w,132.7389079,188.3513514,101.5405405,456.3513514,16.81141913,538.6270507702164
w,146.2931034,204.2727273,119.0909091,433.2727273,10.67243301,1890.8303679652943
w,138.7069182,201.72,105.68,426.8,19.24681792,1135.278431582607
n,142.2473684,197.25,97.25,433.25,11.71418893,1267.8150370608726
w,124.2546053,222.8795812,122.2356021,567.8586387,21.2399027,556.9467238464208
w,138.0486486,216.5142857,112.4,533.9428571,28.63740953,472.53267653295325
w,135.7036424,223.4473684,118.3684211,610.2368421,24.7107365,1097.9723129501724
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,546.7295350211847
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,546.7295350211847
w,129.7415094,209.8208955,118.1492537,467.1044776,18.91673139,609.3862693313988
w,130.1073201,209.1176471,113.8627451,530.5490196,20.01553606,393.1282084382923
w,115.8205282,221.3714286,146.2,497.6571429,15.18938644,2965.675346875937
n,114,207.7428571,99.14285714,599.1142857,26.90882565,730.4687276624148
w,123.0129241,191.3333333,105.7948718,439.2307692,15.38376066,1014.6551670200337
n,137.384106,215.9210526,97.21052632,439.3684211,17.36525091,681.3064555661635
w,124.0708915,200.7288136,119.3559322,389.3898305,17.66383074,786.1763417066147
w,129.221374,206.8536585,116.8536585,483.6829268,21.8256844,986.7515387184528
n,124.359322,201.6216216,86.91891892,575.7837838,20.82210995,812.7482890436664
n,128.7908082,233.0506329,102.443038,734.2911392,25.60757304,569.2793631270123
n,132.8122218,193.7225806,82.62580645,342.2516129,18.59430501,468.1709267228867
w,116.3685377,217.0823529,124.6352941,480.2470588,22.01677247,1482.448350673355
w,141.784375,196.8,115.65,390.35,20.50725481,765.4620842790034
n,146.4285714,192.5,88,593.5714286,28.3283409,1693.9114697257132
w,122.7978339,202.3428571,132.4857143,322.2857143,15.8353776,2178.5597953275856
w,125.4544583,187.2575758,91.87878788,239.7575758,14.63444997,516.9866915289414
n,87.58730159,186.25,84,360,14.84082208,3336.2929539395323
n,123.2323944,190.3611111,91.36111111,289.1944444,19.93531205,1111.6429479265068
n,116.7165354,190.875,83.3125,376.875,24.85929152,843.0118994516971
n,127.5331325,203.4761905,86.95238095,470.6190476,23.62672686,176.28501082254144
n,106.837963,193.6666667,83.2962963,512.3703704,34.45913665,1293.7906835163146
n,145.6519208,191.9814815,83.42592593,425.7037037,23.55864905,1345.0176920981846
w,150.0958333,224,136.4666667,529.4666667,14.09428568,2189.120430756883
w,116.4904014,229.9166667,153.2777778,525.8611111,27.46389324,3205.7433883728627
w,142.3697917,224.8333333,121.3333333,695.75,24.07396011,812.2113603401086
n,128.7094499,197.2666667,88.84444444,483.3777778,29.67349901,660.3936135749672
w,129.681883,197.6818182,120.6136364,420.0227273,18.9515885,1296.7487729434072
w,132.4672657,216.755102,118.4489796,584.4693878,22.55926528,295.39709865828496
w,130.3378871,210.2898551,130.6956522,488.942029,21.31990953,2037.765495985413
w,119.3576923,215.5714286,128.3673469,476.6326531,14.33103598,1609.175749431468
w,130.7209302,211.7777778,115.5555556,499.5925926,28.37713873,734.8088219131068
n,120.1788909,219.2,96.25714286,492.4285714,20.62940738,894.8725512912802
n,130.5708661,207.3125,91.75,443.75,10.34936592,541.9361091398044
n,130.7885375,175.9375,73.3125,285.375,15.62449999,1854.5144454072088
n,136.8984375,188.5,84,429.75,39.90452473,1713.459765765305
n,121.1797753,180.4705882,86.76470588,292.3529412,11.667577,1179.7339531789783
w,137.9975,236.4,127.52,673,29.05762551,1480.9023821095293
w,139.8922156,229.8571429,139,515.3809524,31.6096515,1974.6111115151614
n,93.94791667,184.1666667,81,462,25.32730191,1993.153538839574
n,147.0261194,175.0882353,76.94117647,244.0294118,9.242597337,1802.9448767892868
w,132.9487952,212.5238095,133.7857143,469.2142857,17.37377543,1659.1231902878935
w,119.9807692,215.1538462,145.3846154,493.4615385,14.78709857,3006.705369655551
w,150.1810345,225,145.6818182,540.5,13.90767967,3293.617427574423
w,128.2911184,232.9736842,129,558.7631579,18.24936913,1316.8541787944623
n,120.34375,196,84,385,32.67856926,459.9083745937851
n,129.6281994,174.7042254,73.33098592,239.5704225,13.46486424,1489.7390575954744
n,131.3755507,187.3684211,76.92982456,364.0175439,24.13099064,1681.0630689405514
n,132.6484594,168,76.26666667,220.0666667,16.20510512,1475.7756243402682
w,122.03125,176.25,85.25,335,14.43952908,597.9418866356496
w,119.3797468,195.6857143,109.8571429,411.2285714,14.16503312,694.6815749686004
w,127.4698355,182.2173913,88.01449275,254.2898551,15.52526381,1417.2701889467562
n,123.5149343,221.7238095,103.7142857,736.4380952,27.49588961,829.7014934832288
w,136.797066,210.3461538,121.4230769,513.6153846,11.95980695,856.3348763094873
w,122.2983784,213.5517241,127.1206897,527.2586207,22.9267367,832.3234371664946
n,104.3125,202,93,413,18.58015668,862.1034657023152
w,121.05,224.3148148,144.0740741,465.0555556,21.07281289,1589.140911495686
w,133.5325385,192.8031496,110.2834646,349.8346457,21.06601347,1354.6453328943887
n,119.1328125,196.90625,87.90625,442.875,39.36357721,816.0689764271049
n,144.1261261,239,132,567,15.77391285,1655.5147897355912
n,128.8403361,170.9333333,71.66666667,287,23.55381545,1981.5411807546866
w,109.9663866,194.6,99.53333333,361.4,23.74718697,1761.68068481883
n,101.575,208.8,95.2,513.2,31.08311439,782.8981625599353
w,117.5590278,225.2222222,123,541.3888889,28.12472222,1149.114769853982
w,122.537799,221.3787879,136.7121212,456.4393939,17.55835737,1846.4563675441825
n,139.9740854,221.1219512,101.7073171,624.6097561,37.42081864,790.4166717597243
n,105.4791667,339.6666667,206,609.3333333,41.34811564,2097.8780114117667
n,125.0632008,211.2903226,98.64516129,453.4032258,13.29898129,241.48338357471607
n,112.8823529,194,80,391.6666667,16.19821664,623.9121666615322
n,129.3402778,183.6666667,72.33333333,356.6666667,29.20806586,1648.9358142122255
w,122.006993,239,139.7777778,542.1666667,23.84673283,2634.264547681495
w,125.8109339,195.5357143,102.6785714,361.3214286,15.27014394,1530.563185158852
w,137.2228916,216.8269231,124.4423077,458.8461538,28.77054193,1029.8208154496501
w,127.9921875,199.75,102.75,566.75,36.8593187,874.6860435977544
w,114.2310231,221.6578947,132.0526316,563.8947368,36.53340596,1382.5649951000196
w,130.5623836,216.3235294,124.6764706,566.6470588,16.8644094,794.5077713313865
n,138.3340564,166.9310345,67.10344828,317.5172414,14.91473985,1273.475543045149
w,130.3864307,185.8139535,96.39534884,277.2790698,22.65257147,2112.922196385064
n,122.25,167.5384615,77.92307692,272.9230769,18.81331519,3207.1051764632243
w,138.6723301,207.7307692,114.9230769,537.2307692,27.57646711,716.8734404031977
w,131.7955626,211.45,111.45,598.5,31.4721206,519.2842342849846
w,114.885,216.76,132.72,567.72,29.51869916,1221.4637076425106
n,134.309816,198.7804878,91.65853659,352.0243902,20.94345238,998.5030543028681
n,117.8881579,177.1578947,74.94736842,340.3684211,35.7076464,1164.6357747445154
w,128.2168675,179,87.28571429,257.4285714,14.92353906,1764.2070077185874
n,140.9606414,213.5581395,108.6046512,620.5116279,21.70349382,1057.6773279688439
n,128.6953125,197.1875,86.1875,608.4375,20.65755007,1723.811395326681
n,117.1502732,179.2608696,85.52173913,303.0434783,24.12099306,728.8764983740929
n,126.282154,185.4125874,87.00699301,283.041958,11.65932042,1639.8582883395316
w,117.0537975,189.95,102.7,328.6,27.35191949,508.22567623483997
n,133.1768813,198.691358,92.03703704,244.617284,20.49990985,533.4913966619669
n,132.70916,172.4379085,69.73856209,144.875817,5.772400124,7651.545338532416
w,127.5291925,249.019802,157.7227723,609.970297,17.05466166,4456.269576488553
w,121.4879808,226.6153846,138.8846154,470.9230769,23.96508802,1673.2254883607861
w,123.588685,236.5121951,144.4878049,675.2439024,20.62070715,2558.1151726422377
w,118.622449,229.5405405,131.027027,485.4594595,21.1998732,2460.1316113874277
n,138.1205357,183.5714286,87.57142857,505.5714286,27.49471192,1547.6898823024662
n,150.9195804,191.5555556,91.11111111,622.3888889,14.2210286,2769.597817485515
n,127.4132492,173.6,74.5,331.05,26.82624648,722.7136636256198
w,132.834753,189.8648649,96.43243243,367.4594595,21.00645141,1127.7605973712232
w,120.2586771,229.1770833,144.1458333,519.8854167,19.70034854,2240.4857950214496
n,108.2270531,159.7692308,73.53846154,201.7692308,14.89211697,3113.150029709407
w,129.0821053,219,155.5666667,452.4666667,13.44205672,1953.9351098748486
w,132.9057971,203.8461538,110.6923077,451.5384615,23.31711538,378.0208966860142
n,144.4014337,197.1714286,87.2,570.7428571,21.11890535,1382.4355480108272
n,128.6319544,207.2954545,97.56818182,384.2954545,16.74408971,245.71091435973787
n,141.5524476,257.7777778,149.25,292.6388889,17.93891814,3763.2723455013434
w,110.2834646,223.21875,131.0625,487.4375,18.24828759,2478.765755532854
n,118.8860294,168,74.35294118,322.4117647,18.52259445,966.1222607486726
n,111.7074074,198.2352941,89.47058824,632.4705882,32.16781258,1528.1209719558324
n,124.4478022,165.9130435,75.08695652,278,12.51751136,2923.037304573129
w,135.895288,192.3055556,90.69444444,339.2638889,17.43280198,382.9350443297624
n,126.6640316,229.5625,112.65625,652.75,20.14902971,152.34359690359815
n,131.4197039,182.036036,76.68468468,276.9369369,18.71026943,2249.318546652601
n,130.371875,195.15,89.05,494.15,25.51249694,1258.750979268786
w,127.6601442,197.6393443,108.295082,411.1147541,21.23836134,446.5998980805261
w,125.3138075,210.3,114.5,517,23.19839554,275.13626887671205
w,135.3374233,196.1612903,112.7741935,487.3548387,13.54792626,1306.3819092447707
w,133.5585586,208.8928571,113.1428571,458.3928571,29.55665176,378.2918414121673
w,143.0229555,212.2045455,124.4545455,487.7954545,24.12145362,1780.660734584392
n,108.8609865,233.7857143,107.9285714,806.4285714,19.14418972,1052.4463586904747
n,124.2490842,201.2463768,100,273.5072464,14.33736993,2576.701824147914
w,125.3341986,207.7628866,116.742268,496.4639175,20.83428892,973.8988715707869
w,130.5566038,203.8510638,120.0425532,436.8723404,14.72312753,1352.931133060197
w,136.0323194,221,124.0909091,514.0909091,17.60013983,826.2948543114968
w,134.4121951,194.9615385,114.5384615,350.6923077,14.62130447,1657.89093449994
w,124.3245325,216.3859649,122.3508772,458.8245614,21.00377372,860.2753662999959
n,132.8688761,177.7954545,73.64772727,190.3863636,14.14739412,2081.031415789206
w,135.6125,173.4,87.8,269.6,15.50999678,3045.9151729970067
w,126.3321829,202.3972603,119.7123288,370.9589041,23.43401239,1379.2325788664582
n,141.2662037,244.5185185,134.1111111,681.7037037,28.35291021,1906.5586899446566
w,130.5274815,199.6493506,109.987013,360.3116883,17.74840565,1696.2261261882475
w,129.1619348,236.7833333,132.9833333,660.8,21.02712534,1130.6936350422686
n,145.4094488,230.6875,118.625,462.375,23.47039358,1343.4785774405962
n,135.813161,199.6481481,90.03703704,516.537037,18.57812629,512.0423814920911
n,133.9360614,210.2244898,89.3877551,428.5918367,32.62128556,1139.9425352492772
n,126.0289474,181.125,87.875,371.875,17.42558583,1253.8737403362613
n,136.6301887,171.5373134,71.25373134,322.238806,18.31148039,825.4296314175913
w,139.3531469,215.1481481,115.0925926,573.2777778,15.59197676,512.7372143827624
n,111.7477477,175.2142857,77.42857143,244.8571429,18.6984666,1848.9309192263463
w,112.78125,171.2222222,79.22222222,146.7777778,15.18730789,7220.464996332703
n,123.6730769,193.1538462,88.53846154,554.4615385,21.40286991,1811.3593376033634
n,130.7530454,177.5087719,77.05263158,393.6842105,17.98256739,1031.4055772771294
w,128.7823344,225.675,118.525,560.225,22.56821603,695.079805908863
w,140.1569507,225.7142857,137.2857143,622.2857143,19.99706611,1793.618628842159
n,138.4514286,211.2727273,94,623.9545455,26.85548253,993.9185482051101
n,110.9313433,219.8333333,98.92857143,694.5,18.8092827,858.3056217095623
n,137.3050542,215.2,98.14285714,491.8,20.13858111,985.0738060668306
n,136.3711002,169.4956522,68.2173913,183.4173913,10.31971336,3359.4321474405233
w,121.146,191.5638298,108.4680851,437.3085106,19.45046581,1123.4887840063445
w,136.1238318,189.5185185,94.51851852,453.5925926,22.63602383,461.51424747560026
w,128.4303483,188.0657895,94.23684211,307.1710526,15.85942837,312.31237814017317
w,129.4390244,209.6774194,110.0967742,482.4516129,25.12772782,674.6899489134013
w,117.3461538,212.4444444,119.1111111,523.2777778,27.10245764,485.440345712067
n,121.3190955,181.64,85.48,286.28,11.94011725,1535.5547170437872
n,132.044711,167.3965517,67.24137931,213.3448276,8.854031643,2083.5002294359874
n,116.8848684,208.2105263,97.36842105,591.6315789,32.46912021,503.8367273233519
n,122.372549,165,74.25,276.25,10.9879195,3203.028616747061
n,139.6708333,205.4,93.6,459.6,15.48533356,219.76223081350395
w,119.8088889,216.3521127,121.2112676,485.3380282,22.47102655,1419.725632337988
w,120.011396,224.7878788,123.6818182,542.5606061,26.67835488,1180.7307019881748
w,131.1706485,214.0810811,113.5675676,573.0540541,25.01876578,260.761374466757
w,138.9517045,234.4545455,153.3181818,514.4545455,32.71050707,3456.0479789860497
w,132.480025,198.3366337,104.6336634,362.6237624,17.36100712,1414.5116601373406
w,141.9889381,176.6206897,103.6206897,336.6896552,11.23884042,1050.3787583043786
w,121.5067308,205.5572519,116.9923664,380.0458015,16.2438264,948.348686027165
