class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,SSE
w,130.5940594,188.8421053,99.73684211,314,15.05403472,374.0638156207093
w,130.3398414,211,110.815534,616.9805825,22.95875313,253.68677793707553
w,112.8675497,207.3684211,117.8947368,544.1578947,24.35995078,948.7371561526658
n,129.10625,171.1,66.6,225.2,19.1039263,1810.5904556989265
n,134.9041667,212.4666667,92.4,633.2666667,30.30174179,693.7366265159486
n,115.4009662,205.8846154,89.57692308,397.5,22.93833385,522.9658932300148
n,113.96521,216.4797297,100.2567568,507.0945946,25.83007188,273.35217486904094
w,131.140625,206.6875,107.0625,561.1875,29.75498908,188.6058728689146
n,139.0142857,183.2727273,78.77272727,365.5909091,15.50159949,700.5020315029429
w,113.9635417,195.0555556,106.5833333,303.7222222,24.09158195,1121.322599437281
n,122.7918437,192.2702703,78.75675676,314.2702703,19.13395648,278.7598592411046
w,136.1621622,189.5714286,99.57142857,331.5714286,15.59042092,272.811308981159
w,118.1553229,176.8611111,87.55555556,262.0833333,21.75301526,293.4757046083604
w,132.325,203.6,120.68,378.32,24.0028665,1104.2609509718443
n,142.8647059,185.3125,77.5625,363.75,16.21908116,811.6343863194104
n,112.67621,226.6195652,103.2608696,857.9130435,29.83076082,2586.980019171954
w,128.6824324,222.3928571,131.0714286,448.0714286,24.36143657,1339.3777379563994
n,137.8736842,180.8333333,75.0625,369.75,21.95330232,674.2491105455642
n,108.1344538,199.3333333,107.0666667,253,20.50907658,1404.5793914915234
n,129.24375,189.75,80.3,268.1,25.52307779,133.0330730893334
w,117.8786765,175.5294118,83.88235294,188.2941176,17.01576716,394.598332929463
n,136.9319853,174.6470588,75.79411765,268.2352941,13.46789082,258.7864752676278
n,144.0801394,200.4444444,87.77777778,441.3888889,23.02387381,597.594951535552
w,119.4798206,191.9285714,105.7380952,331.952381,22.49178484,466.41886328363375
n,132.9343066,218.9534884,96.41860465,677.6046512,22.5968979,758.6510003446439
n,114.50625,219.6,96.7,910.8,20.97832214,2249.8462987936596
n,136.866242,223.8983051,101.6779661,711.1186441,22.41252266,321.1686599095159
w,136.3557692,221.1538462,117,672.1538462,16.63104675,634.6579048678287
n,125.828125,211.125,94.6875,508.1875,14.85713213,165.04527506582048
w,133.4033784,183.3870968,94.92473118,292.6021505,18.9325436,1131.360570324491
w,121.546875,178.5,82.5,374.5,20.0869205,512.6643540736281
n,129.58413,168.4242424,72.57575758,184.9090909,11.08984305,725.6830015897264
w,132.0631579,188.6666667,97.2,262.8,12.13095215,264.6937860375542
n,118.1464738,176.3714286,79.92857143,219.2571429,14.6531671,1339.718456128887
w,124.6289474,189.4166667,99.04166667,347.3333333,24.65339592,632.695268838082
w,118.1692825,238.625,156.875,529.4107143,19.6485706,1116.359755262391
w,123.2474645,202.2741935,110.483871,460.2258065,18.71215223,387.5997873145774
n,121.6354167,186,83.83333333,482.3333333,15.12631996,1034.2472502609762
w,135.1648936,203.8055556,114.6388889,391.1111111,12.83402475,989.7235371375236
w,129.9245283,214.1,124.1,452.6333333,14.29778538,1177.3026436218604
n,113.8019324,202.6923077,91.07692308,577.2307692,37.29016242,758.0278260878954
w,138.3977273,210.9090909,114.3636364,637.5454545,24.68432935,954.2342169940433
n,111.8917749,227.0689655,105.5862069,602.3448276,20.10442418,440.2762774507335
n,109.8671329,208.5555556,94.38888889,716.0555556,26.68292329,1176.6061089768743
n,127.2515723,209.15,92.975,496.425,18.74939999,359.9533191303944
w,129.8480204,204.122449,110.6938776,418.244898,23.12530378,328.92403708290317
n,113.6688103,206.6153846,97.76923077,687.3076923,32.38612782,1345.3335636619045
n,122.282967,195.826087,85,442.6521739,29.58547899,569.3812840492592
n,120.9621212,225.7931034,99.98275862,731.0517241,23.09945925,827.3806075868066
w,131.2760417,192.75,98.41666667,431.8333333,20.13909962,254.95873903731982
n,133.7542614,198.6931818,86.14772727,549.0681818,29.50805325,555.4401221331698
n,137.334127,187.2531646,75.55696203,299.4810127,17.52136517,1006.3986305575322
n,118.7304786,171.8,74.2,231.6,13.60505788,1329.1978117634474
w,127,179.4,82.6,245.88,13.4339272,324.23307411142144
n,141.5606695,178.0333333,72.6,227.8,18.80806565,1437.2474528330924
w,118.7477273,199.3928571,121.8928571,425.7857143,22.47614949,937.1247424427764
w,135.1086538,232.1538462,137.5230769,545.7230769,24.53084521,1561.7251276715665
w,116.628692,232.3333333,149.6,530.6333333,22.20532969,1024.4620040036855
w,126.7958057,204.4561404,110.4912281,370.2982456,16.44017855,694.1290570546893
n,126.7063037,194.5227273,95.11363636,337.1136364,10.86056918,277.7508944272389
w,107.0446429,212.4761905,125.3809524,464.7619048,21.26253132,1422.4460913864734
w,131.2481203,209.72,143.64,410.16,15.3123349,2814.820525685182
w,122.3734043,207.9491525,117.2711864,532.8474576,26.87721985,900.2586609494678
w,124.0222222,205.4318182,135.1022727,411.2954545,16.42098536,1973.2621147270277
w,128.8066915,183.8823529,96.17647059,369.5882353,16.43883494,431.95813472051185
w,140.6702586,197.2068966,116.9310345,361.6206897,15.92282219,1384.7799932329503
w,132.186551,205.2413793,114.6551724,491.5172414,17.21266575,1025.7974933022203
w,124.2834646,210.75,124.5,556.25,18.38806933,851.4769400429512
w,126.4571226,207.5955056,110.4606742,446.1235955,23.71210889,666.6301772131092
w,132.7681564,201.3777778,110.0222222,483.7555556,22.67411642,583.2270170800026
w,135.6746231,188.98,101.98,329.99,17.85854137,303.71999202623806
w,130.3920455,220.6060606,114.7575758,610.1212121,25.92990481,231.8201579886481
n,118.2348485,159.2,70.88,224.44,16.6997006,2394.849759870236
n,129.2234043,226.7457627,102.6949153,674.5084746,26.14331922,369.36983656021937
n,125.9456067,173.5333333,79.13333333,386.3333333,12.33135119,840.0355262958614
n,123.2146597,176.6666667,82.5,280.3333333,14.86303207,485.7406789257426
n,126.0198864,186.1818182,79.90909091,359.5909091,16.30165027,708.4233344057255
n,133.7270115,176.3181818,77,276.1363636,13.21031403,344.34589877070596
w,126.8116279,190.5555556,100.8518519,307.0740741,18.02535937,583.4830579130945
n,101.0346821,190.0909091,80.81818182,319.3636364,23.77303146,925.981970302675
n,128.9846678,208.5945946,96.51351351,715.3243243,18.38739842,921.1031812300888
n,115.6785714,186.1428571,76.42857143,351.5714286,30.35840334,1107.6326870546827
w,120.9812109,216.5,121.6666667,656.8666667,25.89328527,444.18830585768313
n,143.4582245,191.9166667,79.77083333,353.9166667,18.09230768,1033.6004968552554
n,115.6571429,203.7272727,84.31818182,551.9545455,21.99929563,504.081556853261
w,132.6560748,160.0294118,73.41176471,279,12.24296281,1065.5700983800732
w,125.5356522,193.2876712,112.3287671,339.8219178,15.30558189,837.8405805611864
w,128.393617,211.4666667,119.3666667,530.8333333,12.2122434,1107.8774808567296
w,115.5427975,205.2333333,124.1333333,408.0333333,15.10294305,1449.001820318142
w,126.3706177,212.5789474,127.9473684,546.3157895,18.98118328,1203.793543345286
n,127.0167526,207.244898,97.67346939,420.5918367,16.11818595,109.61065253107736
n,114.7521008,186.8666667,81.86666667,518.3333333,20.55834516,913.9283841091633
n,123.0756303,204,88,449,10.19716736,636.824544816729
n,125.101833,181.2258065,76.64516129,321.7419355,21.77856587,347.0106567150326
n,141.2159468,178.3421053,78.42105263,309.8157895,18.32229165,783.0318262929687
w,113.6473214,222.4285714,149.8571429,530.7142857,34.42093869,1611.17662912619
n,106.359375,198.8333333,89.16666667,609.3333333,16.68498993,1083.9204975864718
w,137.6432039,204.9230769,111.0769231,512.9230769,21.0960399,444.23041627398095
n,140.2080645,197.7179487,81.41025641,535.8717949,25.72930955,1014.2927529553647
n,122.2115978,210.254902,93.30392157,439.7058824,24.00887515,325.0231609784919
w,120.3958042,226.6333333,126.6,659.5888889,22.56439072,457.62266366428264
w,132.9739264,195.5853659,113.6585366,392.8780488,22.42210391,821.1555073692333
n,110.8072917,188.6666667,77.5,446.5,18.705874,1379.8108847523217
n,135.0933504,211.8571429,91.44897959,527.755102,28.68770799,288.65203924484763
w,121.1986947,197.4712644,118.0229885,351.5747126,15.52560013,1657.5848690587063
n,133.6180582,160.9821958,66.87833828,156.9139466,8.763332235,2326.7858506186617
n,118.9774011,189.1641791,82.62686567,330.9850746,20.03834595,185.27158255998904
n,138.5756458,188.3088235,78.92647059,292.8676471,16.81463154,1038.6324629920057
n,119.561939,189.7285714,79.5,392.8428571,30.27374764,426.2168662523144
n,133.6192661,172,68.14285714,239.1428571,8.705206043,978.7700823474206
n,124.5267309,188.0277778,97.22222222,356.2916667,17.16091238,829.147701537255
w,134.7539185,195.425,103.55,450.375,18.68361582,585.0934041495533
w,120.982699,209.5616438,121.4383562,461.9726027,19.34086493,806.7074703662387
w,116.5738636,226.7878788,143.9393939,582,30.48298085,837.7794663792005
n,117.0631313,183.84,87.16,410.08,20.41826633,815.862231428237
n,137.6919643,213,94.07142857,493.6190476,38.11213911,666.0227250793284
w,113.7688442,181.44,100.12,271.84,13.88028818,740.9927763055234
n,117.1019523,196.3448276,88.55172414,373.5862069,17.90608344,215.07203069875763
n,112.9480874,217.9565217,95.13043478,564.8695652,22.70023275,249.77116476600284
n,123.2102273,184.75,80.20454545,490.3181818,28.38550839,1398.0934509937476
n,134.6104167,208.9666667,97.56666667,756.7666667,24.66162111,1300.6413175619136
n,131.3117831,160.0107527,68.02688172,174.1021505,8.570951487,1537.261054832209
n,120.8501281,172.7702703,70.0472973,240.6756757,13.77809236,870.1139146225036
n,129.1451613,194.2571429,80.08571429,382.0857143,15.1000473,148.0789212007613
w,121.8731778,178.627907,88.90697674,294.7906977,12.32733643,1281.4587126273445
w,146.2617188,206.34375,109.375,536.03125,15.97348878,1223.6052581419906
w,121.2910053,210.8333333,117,661.6666667,19.36258563,597.3815702392152
n,138.3596838,190.4375,101.3125,426.125,20.48770592,377.1929803224532
w,125.35625,206.4,115,439.6,11.67946917,889.02721948156
n,129.6364847,200.1702128,104.4468085,419.7234043,25.53952014,157.22124345652054
n,130.6008065,192.5238095,84.66666667,346.2063492,18.74454653,411.1769258607356
n,129.4633286,203.5168539,88.95505618,341.4494382,17.43295994,313.7547847710729
n,125.3576288,169.7076923,69.67692308,223.0153846,21.03398209,1971.658479089374
n,111.625,186.5,75,281.75,19.98015509,812.2170913372611
w,114.5436047,207.9069767,134.627907,437.5813953,28.37009143,2099.403559408381
n,119.407767,186.9230769,74.23076923,274.2307692,27.07539331,442.7921837645807
n,117.828125,202.5,86.5,409,11.29988938,570.7795514741797
w,133.7398374,207.6129032,127,495.9354839,13.00212101,1590.0558472013413
w,114.8968254,202.625,97.75,505.125,20.79926381,310.77006227775854
w,132.7389079,188.3513514,101.5405405,456.3513514,16.81141913,640.4278503320083
w,146.2931034,204.2727273,119.0909091,433.2727273,10.67243301,1245.0218528918758
w,138.7069182,201.72,105.68,426.8,19.24681792,293.23874791727377
n,142.2473684,197.25,97.25,433.25,11.71418893,506.68191383965825
w,124.2546053,222.8795812,122.2356021,567.8586387,21.2399027,612.4379059323128
w,138.0486486,216.5142857,112.4,533.9428571,28.63740953,896.444977871969
w,135.7036424,223.4473684,118.3684211,610.2368421,24.7107365,427.88773504842857
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,764.3320887989752
w,125.6485849,201.3018868,103.1132075,590.1886792,23.6300097,764.3320887989752
w,129.7415094,209.8208955,118.1492537,467.1044776,18.91673139,565.2894739196297
w,130.1073201,209.1176471,113.8627451,530.5490196,20.01553606,705.3772235891624
w,115.8205282,221.3714286,146.2,497.6571429,15.18938644,1367.5509856875685
n,114,207.7428571,99.14285714,599.1142857,26.90882565,451.34923548309354
w,123.0129241,191.3333333,105.7948718,439.2307692,15.38376066,680.0825119624136
n,137.384106,215.9210526,97.21052632,439.3684211,17.36525091,509.60967384574417
w,124.0708915,200.7288136,119.3559322,389.3898305,17.66383074,1104.534234039653
w,129.221374,206.8536585,116.8536585,483.6829268,21.8256844,770.136891178744
n,124.359322,201.6216216,86.91891892,575.7837838,20.82210995,553.0611725297663
n,128.7908082,233.0506329,102.443038,734.2911392,25.60757304,561.9937182705143
n,132.8122218,193.7225806,82.62580645,342.2516129,18.59430501,293.8260114623237
w,116.3685377,217.0823529,124.6352941,480.2470588,22.01677247,1287.2508734877683
w,141.784375,196.8,115.65,390.35,20.50725481,1026.6482679522749
n,146.4285714,192.5,88,593.5714286,28.3283409,1515.9294859924805
w,122.7978339,202.3428571,132.4857143,322.2857143,15.8353776,2154.4935995358937
w,125.4544583,187.2575758,91.87878788,239.7575758,14.63444997,620.6134035641389
n,87.58730159,186.25,84,360,14.84082208,2341.9390006935355
n,123.2323944,190.3611111,91.36111111,289.1944444,19.93531205,917.1172935410035
n,116.7165354,190.875,83.3125,376.875,24.85929152,235.48139032146562
n,127.5331325,203.4761905,86.95238095,470.6190476,23.62672686,113.24883861118681
n,106.837963,193.6666667,83.2962963,512.3703704,34.45913665,867.6840618998192
n,145.6519208,191.9814815,83.42592593,425.7037037,23.55864905,554.9768674457479
w,150.0958333,224,136.4666667,529.4666667,14.09428568,1709.827931050776
w,116.4904014,229.9166667,153.2777778,525.8611111,27.46389324,1103.1367096714023
w,142.3697917,224.8333333,121.3333333,695.75,24.07396011,642.0865429534608
n,128.7094499,197.2666667,88.84444444,483.3777778,29.67349901,470.6559650523547
w,129.681883,197.6818182,120.6136364,420.0227273,18.9515885,827.9479535131217
w,132.4672657,216.755102,118.4489796,584.4693878,22.55926528,770.1146493233628
w,130.3378871,210.2898551,130.6956522,488.942029,21.31990953,1772.4479721352154
w,119.3576923,215.5714286,128.3673469,476.6326531,14.33103598,1449.951198188061
w,130.7209302,211.7777778,115.5555556,499.5925926,28.37713873,651.9567626724312
n,120.1788909,219.2,96.25714286,492.4285714,20.62940738,607.1808939573633
n,130.5708661,207.3125,91.75,443.75,10.34936592,613.2867079690261
n,130.7885375,175.9375,73.3125,285.375,15.62449999,729.1938435555145
n,136.8984375,188.5,84,429.75,39.90452473,687.0595172391307
n,121.1797753,180.4705882,86.76470588,292.3529412,11.667577,1096.8707376406542
w,137.9975,236.4,127.52,673,29.05762551,866.6602699999901
w,139.8922156,229.8571429,139,515.3809524,31.6096515,705.4242856752666
n,93.94791667,184.1666667,81,462,25.32730191,2047.4374646546314
n,147.0261194,175.0882353,76.94117647,244.0294118,9.242597337,790.998098714047
w,132.9487952,212.5238095,133.7857143,469.2142857,17.37377543,1584.0659143511004
w,119.9807692,215.1538462,145.3846154,493.4615385,14.78709857,1817.1249951045959
w,150.1810345,225,145.6818182,540.5,13.90767967,2345.8833734176596
w,128.2911184,232.9736842,129,558.7631579,18.24936913,712.7208834330817
n,120.34375,196,84,385,32.67856926,200.04392403123688
n,129.6281994,174.7042254,73.33098592,239.5704225,13.46486424,711.8021495652637
n,131.3755507,187.3684211,76.92982456,364.0175439,24.13099064,526.6875686016157
n,132.6484594,168,76.26666667,220.0666667,16.20510512,1642.748433531808
w,122.03125,176.25,85.25,335,14.43952908,520.171058358594
w,119.3797468,195.6857143,109.8571429,411.2285714,14.16503312,701.1405838715235
w,127.4698355,182.2173913,88.01449275,254.2898551,15.52526381,120.0053303811528
n,123.5149343,221.7238095,103.7142857,736.4380952,27.49588961,772.1217299755449
w,136.797066,210.3461538,121.4230769,513.6153846,11.95980695,1022.7216948511907
w,122.2983784,213.5517241,127.1206897,527.2586207,22.9267367,1275.070926361151
n,104.3125,202,93,413,18.58015668,755.8747339945525
w,121.05,224.3148148,144.0740741,465.0555556,21.07281289,1576.6274901697252
w,133.5325385,192.8031496,110.2834646,349.8346457,21.06601347,1083.4552104447373
n,119.1328125,196.90625,87.90625,442.875,39.36357721,761.5381838539183
n,144.1261261,239,132,567,15.77391285,735.0168217503478
n,128.8403361,170.9333333,71.66666667,287,23.55381545,1011.9959468541496
w,109.9663866,194.6,99.53333333,361.4,23.74718697,861.5826922515337
n,101.575,208.8,95.2,513.2,31.08311439,654.6462242044837
w,117.5590278,225.2222222,123,541.3888889,28.12472222,1230.2798894643995
w,122.537799,221.3787879,136.7121212,456.4393939,17.55835737,1514.8626470183074
n,139.9740854,221.1219512,101.7073171,624.6097561,37.42081864,482.96723686318404
n,105.4791667,339.6666667,206,609.3333333,41.34811564,3933.678272563617
n,125.0632008,211.2903226,98.64516129,453.4032258,13.29898129,345.0293356008632
n,112.8823529,194,80,391.6666667,16.19821664,502.98075425745776
n,129.3402778,183.6666667,72.33333333,356.6666667,29.20806586,1071.5932650186387
w,122.006993,239,139.7777778,542.1666667,23.84673283,1085.7741238748213
w,125.8109339,195.5357143,102.6785714,361.3214286,15.27014394,660.7651395427381
w,137.2228916,216.8269231,124.4423077,458.8461538,28.77054193,1069.2290425657845
w,127.9921875,199.75,102.75,566.75,36.8593187,401.77525410169636
w,114.2310231,221.6578947,132.0526316,563.8947368,36.53340596,1136.4419035823196
w,130.5623836,216.3235294,124.6764706,566.6470588,16.8644094,904.336579119084
n,138.3340564,166.9310345,67.10344828,317.5172414,14.91473985,1398.6741788122006
w,130.3864307,185.8139535,96.39534884,277.2790698,22.65257147,479.8578111599064
n,122.25,167.5384615,77.92307692,272.9230769,18.81331519,552.1130377340737
w,138.6723301,207.7307692,114.9230769,537.2307692,27.57646711,1030.9560054106207
w,131.7955626,211.45,111.45,598.5,31.4721206,387.22290510502177
w,114.885,216.76,132.72,567.72,29.51869916,1130.2717630494792
n,134.309816,198.7804878,91.65853659,352.0243902,20.94345238,711.2326139866417
n,117.8881579,177.1578947,74.94736842,340.3684211,35.7076464,1017.5793770735812
w,128.2168675,179,87.28571429,257.4285714,14.92353906,106.40957843388219
n,140.9606414,213.5581395,108.6046512,620.5116279,21.70349382,413.982742846349
n,128.6953125,197.1875,86.1875,608.4375,20.65755007,721.99355431272
n,117.1502732,179.2608696,85.52173913,303.0434783,24.12099306,953.5014955013753
n,126.282154,185.4125874,87.00699301,283.041958,11.65932042,518.6111666414666
w,117.0537975,189.95,102.7,328.6,27.35191949,447.97885328874287
n,133.1768813,198.691358,92.03703704,244.617284,20.49990985,581.3096254025737
n,132.70916,172.4379085,69.73856209,144.875817,5.772400124,2607.9819230216626
w,127.5291925,249.019802,157.7227723,609.970297,17.05466166,2129.5979982036247
w,121.4879808,226.6153846,138.8846154,470.9230769,23.96508802,1771.7359985526434
w,123.588685,236.5121951,144.4878049,675.2439024,20.62070715,1826.5920991427042
w,118.622449,229.5405405,131.027027,485.4594595,21.1998732,1148.2334464190897
n,138.1205357,183.5714286,87.57142857,505.5714286,27.49471192,962.6681874368682
n,150.9195804,191.5555556,91.11111111,622.3888889,14.2210286,1692.0993936719178
n,127.4132492,173.6,74.5,331.05,26.82624648,684.4353509754785
w,132.834753,189.8648649,96.43243243,367.4594595,21.00645141,330.8000582146611
w,120.2586771,229.1770833,144.1458333,519.8854167,19.70034854,664.870364876266
n,108.2270531,159.7692308,73.53846154,201.7692308,14.89211697,1783.1379684612186
w,129.0821053,219,155.5666667,452.4666667,13.44205672,1672.5677151522375
w,132.9057971,203.8461538,110.6923077,451.5384615,23.31711538,512.9194748083271
n,144.4014337,197.1714286,87.2,570.7428571,21.11890535,842.2966381029147
n,128.6319544,207.2954545,97.56818182,384.2954545,16.74408971,227.97368363196352
n,141.5524476,257.7777778,149.25,292.6388889,17.93891814,2843.947425428191
w,110.2834646,223.21875,131.0625,487.4375,18.24828759,1541.7607063322798
n,118.8860294,168,74.35294118,322.4117647,18.52259445,1028.277758884386
n,111.7074074,198.2352941,89.47058824,632.4705882,32.16781258,1327.2507611237331
n,124.4478022,165.9130435,75.08695652,278,12.51751136,766.2679159236916
w,135.895288,192.3055556,90.69444444,339.2638889,17.43280198,236.09287024822632
n,126.6640316,229.5625,112.65625,652.75,20.14902971,86.53630047138145
n,131.4197039,182.036036,76.68468468,276.9369369,18.71026943,274.37089965465776
n,130.371875,195.15,89.05,494.15,25.51249694,655.9677470146011
w,127.6601442,197.6393443,108.295082,411.1147541,21.23836134,440.9435917173804
w,125.3138075,210.3,114.5,517,23.19839554,413.38174092256946
w,135.3374233,196.1612903,112.7741935,487.3548387,13.54792626,1060.9775700096363
w,133.5585586,208.8928571,113.1428571,458.3928571,29.55665176,435.7818793353382
w,143.0229555,212.2045455,124.4545455,487.7954545,24.12145362,1512.9880045035202
n,108.8609865,233.7857143,107.9285714,806.4285714,19.14418972,567.447320489464
n,124.2490842,201.2463768,100,273.5072464,14.33736993,739.5265305663761
w,125.3341986,207.7628866,116.742268,496.4639175,20.83428892,817.62169670808
w,130.5566038,203.8510638,120.0425532,436.8723404,14.72312753,972.577654195952
w,136.0323194,221,124.0909091,514.0909091,17.60013983,1035.9743879860926
w,134.4121951,194.9615385,114.5384615,350.6923077,14.62130447,1378.6922082959823
w,124.3245325,216.3859649,122.3508772,458.8245614,21.00377372,896.4945009571737
n,132.8688761,177.7954545,73.64772727,190.3863636,14.14739412,366.22237676789814
w,135.6125,173.4,87.8,269.6,15.50999678,279.6337480287827
w,126.3321829,202.3972603,119.7123288,370.9589041,23.43401239,1110.8302021419174
n,141.2662037,244.5185185,134.1111111,681.7037037,28.35291021,1618.3386969555859
w,130.5274815,199.6493506,109.987013,360.3116883,17.74840565,924.1390215005925
w,129.1619348,236.7833333,132.9833333,660.8,21.02712534,764.1033854106402
n,145.4094488,230.6875,118.625,462.375,23.47039358,1327.1433876359076
n,135.813161,199.6481481,90.03703704,516.537037,18.57812629,289.08190104863394
n,133.9360614,210.2244898,89.3877551,428.5918367,32.62128556,162.61940443636414
n,126.0289474,181.125,87.875,371.875,17.42558583,403.5377332149542
n,136.6301887,171.5373134,71.25373134,322.238806,18.31148039,890.433814807412
w,139.3531469,215.1481481,115.0925926,573.2777778,15.59197676,759.3996449995724
n,111.7477477,175.2142857,77.42857143,244.8571429,18.6984666,784.4583897783755
w,112.78125,171.2222222,79.22222222,146.7777778,15.18730789,2477.374312208716
n,123.6730769,193.1538462,88.53846154,554.4615385,21.40286991,606.9521027432587
n,130.7530454,177.5087719,77.05263158,393.6842105,17.98256739,746.5039223296739
w,128.7823344,225.675,118.525,560.225,22.56821603,596.4202126538764
w,140.1569507,225.7142857,137.2857143,622.2857143,19.99706611,1778.6453382638022
n,138.4514286,211.2727273,94,623.9545455,26.85548253,402.5542373932841
n,110.9313433,219.8333333,98.92857143,694.5,18.8092827,608.2019483869332
n,137.3050542,215.2,98.14285714,491.8,20.13858111,664.6610430795391
n,136.3711002,169.4956522,68.2173913,183.4173913,10.31971336,888.0126684277842
w,121.146,191.5638298,108.4680851,437.3085106,19.45046581,657.2228060869182
w,136.1238318,189.5185185,94.51851852,453.5925926,22.63602383,596.514715963149
w,128.4303483,188.0657895,94.23684211,307.1710526,15.85942837,487.77285964201445
w,129.4390244,209.6774194,110.0967742,482.4516129,25.12772782,471.31505467988853
w,117.3461538,212.4444444,119.1111111,523.2777778,27.10245764,778.3058979333666
n,121.3190955,181.64,85.48,286.28,11.94011725,736.0510188144008
n,132.044711,167.3965517,67.24137931,213.3448276,8.854031643,1581.5468305446193
n,116.8848684,208.2105263,97.36842105,591.6315789,32.46912021,639.8764166540426
n,122.372549,165,74.25,276.25,10.9879195,807.8273027445675
n,139.6708333,205.4,93.6,459.6,15.48533356,267.3657164881556
w,119.8088889,216.3521127,121.2112676,485.3380282,22.47102655,1172.135219296193
w,120.011396,224.7878788,123.6818182,542.5606061,26.67835488,1170.7533349405858
w,131.1706485,214.0810811,113.5675676,573.0540541,25.01876578,450.4007357966435
w,138.9517045,234.4545455,153.3181818,514.4545455,32.71050707,942.8719082190428
w,132.480025,198.3366337,104.6336634,362.6237624,17.36100712,643.8054132157868
w,141.9889381,176.6206897,103.6206897,336.6896552,11.23884042,948.9767546345234
w,121.5067308,205.5572519,116.9923664,380.0458015,16.2438264,984.6457968567295
n,134.5968523,243.8846154,112.1153846,769.0192308,20.89406926,305.7619622129413
